,a_modem_delayed_t,modem_delayed_X,modem_delayed_Y,modem_delayed_Z,modem_delayed_ori_W,modem_delayed_ori_X,modem_delayed_ori_Y,modem_delayed_ori_Z
0,2021-11-30 12:02:06.676254,-84.28691583703802,33.61166653972933,-1.4467999458312988,0.68150897750102,0.0,0.0,0.7318097523164844
1,2021-11-30 12:02:08.147176,-84.13635733410268,33.114384283302,-4.153100204467774,0.6795216877493085,0.0,0.0,0.7336554203972947
2,2021-11-30 12:02:09.629633,-44.42541021774869,4.580220588356298,-39.49079818725586,0.67468306863715,0.0,0.0,0.7381075510346434
3,2021-11-30 12:02:11.098702,-83.98783886423499,32.60469600262588,-5.530999851226807,0.6582046081012727,0.0,0.0,0.7528390889653978
4,2021-11-30 12:02:12.135423,-84.81243983062642,35.81085895411803,-1.7276999473571777,0.6685735498145778,0.0,0.0,0.7436460236485731
5,2021-11-30 12:02:13.168343,-84.44546688276063,33.553567577935155,-2.5089001178741457,0.6587744218832746,0.0,0.0,0.7523405220193561
6,2021-11-30 12:02:14.669733,-84.52089143998386,34.923665386852605,-3.3262001991271974,0.6570199210876393,0.0,0.0,0.753873214336464
7,2021-11-30 12:02:15.705189,-80.35015215535986,35.47892312916278,-20.79480094909668,0.6560361099949321,0.0,0.0,0.7547295027907133
8,2021-11-30 12:02:16.737480,-84.41486697789078,36.43096283983516,-1.134100031852722,0.6598186803302482,0.0,0.0,0.7514248525882343
9,2021-11-30 12:02:24.127648,-83.21637171463193,34.51242483368091,2.5799999713897703,0.667267980118392,0.0,0.0,0.7448177244861466
10,2021-11-30 12:02:25.155743,-83.36897791840363,36.390476515136086,3.019599962234497,0.6676859643352773,0.0,0.0,0.7444430488826334
11,2021-11-30 12:02:26.639447,-83.37105054688409,36.70197232505394,0.6026999980211258,0.6828288499187591,0.0,0.0,0.7305783747953567
12,2021-11-30 12:02:27.676761,-83.14163987902832,35.32649937265254,1.2284999966621402,0.6708018650218581,0.0,0.0,0.7416366077016404
13,2021-11-30 12:02:29.143964,-82.83226912053209,34.823495614973055,3.5915999889373778,0.6771865496161309,0.0,0.0,0.7358113732601579
14,2021-11-30 12:02:30.610097,-82.81218934665714,35.44039448122499,5.183200168609619,0.6748013746781654,0.0,0.0,0.7379993934499257
15,2021-11-30 12:02:31.646891,-82.73711824479622,34.4933405085782,1.8664999485015867,0.6794901353018898,0.0,0.0,0.7336846434452744
16,2021-11-30 12:02:36.158667,-82.24838546057293,35.14794756310886,5.7727001190185545,0.6822683949729829,0.0,0.0,0.7311017967567786
17,2021-11-30 12:02:37.621413,-82.47389071176883,35.87237671317933,2.4699999570846556,0.681913614619477,0.0,0.0,0.7314327188447338
18,2021-11-30 12:02:39.094452,-82.03545499606373,33.633682245610636,2.5688000202178958,0.6684686885645524,0.0,0.0,0.7437402855895245
19,2021-11-30 12:02:40.128152,-82.49684431488049,37.989478431207345,3.9605000495910643,0.6770943650370366,0.0,0.0,0.735896202487207
20,2021-11-30 12:02:44.649624,-82.06806652419843,38.11425730426476,5.043800163269043,0.6900127717601117,0.0,0.0,0.7237971917657101
21,2021-11-30 12:02:49.171384,-81.74672565351835,36.78976646629489,1.5868000268936158,0.6617927729934017,0.0,0.0,0.7496868183539737
22,2021-11-30 12:02:50.633938,-81.55944122199925,37.26915016699307,2.915499973297119,0.6556271712121465,0.0,0.0,0.7550847716437927
23,2021-11-30 12:02:52.045147,-81.55555901221625,40.297898190262984,2.8838000774383543,0.6684040993489069,0.0,0.0,0.7437983328655534
24,2021-11-30 12:02:53.510508,-81.48567055018248,42.09350538013158,2.1142000436782835,0.6737453478166087,0.0,0.0,0.738963602821869
25,2021-11-30 12:02:54.544401,-81.2495222169567,41.28078450365892,3.1817999362945555,0.6651675262004682,0.0,0.0,0.7466941556543412
26,2021-11-30 12:02:56.023567,-80.95249476287222,38.88802891581233,2.0969000339508055,0.6609033705936056,0.0,0.0,0.7504710085926113
27,2021-11-30 12:02:57.061186,-80.87071447619644,42.7049918768898,4.510099935531616,0.655427671716342,0.0,0.0,0.7552579474249146
28,2021-11-30 12:03:01.545263,-80.15967721574816,44.796490646172536,3.4333000659942625,0.6443947822658741,0.0,0.0,0.7646929871448519
29,2021-11-30 12:03:03.003698,-79.96354190787775,39.54818767176094,1.9499999761581421,0.6111335023847829,0.0,0.0,0.7915275372739148
30,2021-11-30 12:03:04.038264,-79.6156306816905,43.671094395848684,5.731700229644775,0.6173170686625523,0.0,0.0,0.786714456926955
31,2021-11-30 12:03:05.514649,-79.42481413758391,41.36428462416037,5.609400081634521,0.6122008759854787,0.0,0.0,0.7907022748434537
32,2021-11-30 12:03:06.969353,-78.89958786474256,44.74231397772399,7.266300010681152,0.6090080746166849,0.0,0.0,0.7931640215312835
33,2021-11-30 12:03:08.005864,-78.64498975972019,41.59479831943095,6.874100017547607,0.6174542038770551,0.0,0.0,0.786606830706772
34,2021-11-30 12:03:12.475749,-78.08669383685552,42.57352571764015,3.413699913024902,0.6032294010745219,0.0,0.0,0.7975677335996445
35,2021-11-30 12:03:14.034360,-77.70165430851625,45.226014329330525,4.288399982452392,0.6072331097054101,0.0,0.0,0.7945237255598459
36,2021-11-30 12:03:21.732776,-75.74636080101936,42.41906745012477,5.24290018081665,0.6286404634521894,0.0,0.0,0.7776960638389632
37,2021-11-30 12:03:23.187775,-75.44299211228429,42.60429648894791,4.255100059509277,0.623897349601285,0.0,0.0,0.781506300141267
38,2021-11-30 12:03:24.323192,-75.09511404030529,44.8648903998384,3.411500024795532,0.6622390788699014,0.0,0.0,0.7492926013364503
