,a_nav_status_xi,nav_status_D,nav_status_E,nav_status_N,nav_status_alt,nav_status_origin_lat,nav_status_origin_lon,nav_status_pitch,nav_status_roll,nav_status_yaw
0,2021-11-30 12:26:05.821043,0.0,42.433049796154776,-26.763520226470725,0.0,39.543785,2.37884166667,-0.0,0.0,2.259575605392456
1,2021-11-30 12:26:05.887645,0.0,42.42843564900427,-26.76483949491869,0.0,39.543785,2.37884166667,-0.0,0.0,2.259799003601074
2,2021-11-30 12:26:05.921051,0.0,42.42613757186942,-26.76551695413459,0.0,39.543785,2.37884166667,-0.0,0.0,2.258460521697998
3,2021-11-30 12:26:05.953258,0.0,42.43146913556629,-26.77289415173704,0.0,39.543785,2.37884166667,-0.0,0.0,2.2499630451202393
4,2021-11-30 12:26:05.983688,0.0,42.430480138875396,-26.77484157632047,0.0,39.543785,2.37884166667,-0.0,0.0,2.259866237640381
5,2021-11-30 12:26:06.022025,0.0,42.42948908364988,-26.77681348245902,0.0,39.543785,2.37884166667,-0.0,0.0,2.26462459564209
6,2021-11-30 12:26:06.063858,0.0,42.42849763778556,-26.778850505373608,0.0,39.543785,2.37884166667,-0.0,0.0,2.2599551677703857
7,2021-11-30 12:26:06.124723,0.0,42.42652491333144,-26.78300637704865,0.0,39.543785,2.37884166667,-0.0,0.0,2.2697856426239014
8,2021-11-30 12:26:06.156196,0.0,42.43233896936246,-26.77783198477748,0.0,39.543785,2.37884166667,-0.0,0.0,2.273933172225952
9,2021-11-30 12:26:06.188222,0.0,42.4326002457301,-26.778693483844595,0.0,39.543785,2.37884166667,-0.0,0.0,2.2682015895843506
10,2021-11-30 12:26:06.221528,0.0,42.43290197666687,-26.779587687346872,0.0,39.543785,2.37884166667,-0.0,0.0,2.2756729125976562
11,2021-11-30 12:26:06.254929,0.0,42.433224289979215,-26.78047133864528,0.0,39.543785,2.37884166667,-0.0,0.0,2.254849910736084
12,2021-11-30 12:26:06.288264,0.0,42.43360018691562,-26.781403744661546,0.0,39.543785,2.37884166667,-0.0,0.0,2.283334493637085
13,2021-11-30 12:26:06.358695,0.0,42.42370393590375,-26.784166097669775,0.0,39.543785,2.37884166667,-0.0,0.0,2.2885890007019043
14,2021-11-30 12:26:06.390498,0.0,42.42220719382088,-26.785270605486122,0.0,39.543785,2.37884166667,-0.0,0.0,2.2821080684661865
15,2021-11-30 12:26:06.424012,0.0,42.42067325364177,-26.78642978191322,0.0,39.543785,2.37884166667,-0.0,0.0,2.273904323577881
16,2021-11-30 12:26:06.457259,0.0,42.41918122711837,-26.787569880201538,0.0,39.543785,2.37884166667,-0.0,0.0,2.3204751014709473
17,2021-11-30 12:26:06.490855,0.0,42.417634463681004,-26.78874622885702,0.0,39.543785,2.37884166667,-0.0,0.0,2.272019386291504
