,a_nav_status_t,nav_status_D,nav_status_E,nav_status_N,nav_status_alt,nav_status_origin_lat,nav_status_origin_lon,nav_status_pitch,nav_status_roll,nav_status_yaw
0,2021-11-30 12:26:05.406270,2.819553015283143,50.25289208331783,-35.54271175438048,7.416701793670654,39.543785,2.37884166667,-0.03592941537499428,-0.0037244425620883703,0.07182279229164124
1,2021-11-30 12:26:05.485060,2.821225907301857,50.25480114682372,-35.54542802788895,7.39315938949585,39.543785,2.37884166667,-0.03432891517877579,-0.005745057016611099,0.07001255452632904
2,2021-11-30 12:26:05.525639,2.837536750359369,50.25586555883,-35.54685281670671,7.39315938949585,39.543785,2.37884166667,-0.033825136721134186,-0.007554254494607449,0.06924699246883392
3,2021-11-30 12:26:05.566238,2.859355714285001,50.25865007966497,-35.54927039619672,7.37895393371582,39.543785,2.37884166667,-0.03330489620566368,-0.00942720752209425,0.06854572147130966
4,2021-11-30 12:26:05.607351,2.8654356071961176,50.26016450842684,-35.55094313584121,7.37895393371582,39.543785,2.37884166667,-0.032989177852869034,-0.011572815477848053,0.06788324564695358
5,2021-11-30 12:26:05.649513,2.8674147617720744,50.26176915691646,-35.55267583899281,7.37895393371582,39.543785,2.37884166667,-0.03269876912236214,-0.013738797977566719,0.06724884361028671
6,2021-11-30 12:26:05.688156,2.8686284951267336,50.26322597026751,-35.55424216352173,7.348422050476074,39.543785,2.37884166667,-0.03178457170724869,-0.01454868633300066,0.06635761260986328
7,2021-11-30 12:26:05.728833,2.8842765151190353,50.26508125123595,-35.55634406088059,7.348422050476074,39.543785,2.37884166667,-0.031467001885175705,-0.01676720567047596,0.06580300629138947
8,2021-11-30 12:26:05.769953,2.8995799320556253,50.2668364547071,-35.55816011003099,7.339521884918213,39.543785,2.37884166667,-0.031244609504938126,-0.019136643037199974,0.06528900563716888
9,2021-11-30 12:26:05.810076,2.9031319496178747,50.26860838071899,-35.55995926701154,7.316890239715576,39.543785,2.37884166667,-0.031168609857559204,-0.02151840180158615,0.06480594724416733
10,2021-11-30 12:26:05.851266,2.903934993888207,52.60298713080861,-32.835140890821094,7.316890239715576,39.543785,2.37884166667,-0.026769662275910378,-0.025698615238070488,0.06287023425102234
11,2021-11-30 12:26:05.883231,2.904700393782087,52.60236584087231,-32.83558710610676,7.304834365844727,39.543785,2.37884166667,-0.02744624763727188,-0.027549870312213898,0.06286618113517761
12,2021-11-30 12:26:05.924084,2.9126391332834687,52.603895936786195,-32.83709100869964,7.304834365844727,39.543785,2.37884166667,-0.027753617614507675,-0.029582826420664787,0.06263795495033264
13,2021-11-30 12:26:05.964472,2.9202990741374912,52.60544590892415,-32.83859024675984,7.304834365844727,39.543785,2.37884166667,-0.028005920350551605,-0.03155999258160591,0.062469061464071274
14,2021-11-30 12:26:06.045709,2.922705142970742,52.607018462486344,-32.84185329914784,7.27536678314209,39.543785,2.37884166667,-0.028414718806743622,-0.03548765555024147,0.06231497600674629
15,2021-11-30 12:26:06.089017,2.924897961785956,52.608390112911785,-32.84355015910055,7.271371841430664,39.543785,2.37884166667,-0.028492210432887077,-0.03742743283510208,0.062251899391412735
16,2021-11-30 12:26:06.127078,2.943948847262217,52.60959073700086,-32.845008254780595,7.271371841430664,39.543785,2.37884166667,-0.027757901698350906,-0.03857996687293053,0.061693720519542694
17,2021-11-30 12:26:06.167846,2.9629953518201426,52.61092432945863,-32.84662849249269,7.248681545257568,39.543785,2.37884166667,-0.02774575911462307,-0.04018398001790047,0.061749208718538284
18,2021-11-30 12:26:06.209199,2.967670354920258,52.61097837808964,-32.84772343157204,7.236445903778076,39.543785,2.37884166667,-0.027804449200630188,-0.04179330915212631,0.061897192150354385
19,2021-11-30 12:26:06.249170,2.968546887841216,52.61204208532278,-32.84922022668895,7.236445903778076,39.543785,2.37884166667,-0.02785634994506836,-0.04332391545176506,0.06206200644373894
20,2021-11-30 12:26:06.289568,2.9721318986327625,52.613124527553396,-32.85073828893454,7.236445903778076,39.543785,2.37884166667,-0.02777732163667679,-0.044536661356687546,0.062242284417152405
21,2021-11-30 12:26:06.330219,2.989754956684849,52.61421935368332,-32.85223801476776,7.207028865814209,39.543785,2.37884166667,-0.027095932513475418,-0.04573850333690643,0.06183885782957077
