,a_USBLlong_t,usbllong_D,usbllong_E,usbllong_N,usbllong_X,usbllong_Y,usbllong_Z,usbllong_pitch,usbllong_roll,usbllong_yaw
0,2021-09-20 09:26:43.115346,2.883500099182129,47.61000061035156,202.060302734375,206.8665008544922,9.19320011138916,15.003700256347656,0.062300000339746475,0.0869000032544136,0.18809999525547028
1,2021-09-20 09:26:44.154746,5.854300022125244,42.00510025024414,202.79420471191406,206.9362030029297,0.3382999897003174,10.073200225830078,0.020400000736117363,0.03790000081062317,0.2037000060081482
2,2021-09-20 09:26:45.215654,3.601300001144409,41.2505989074707,202.57130432128906,206.34710693359375,11.78030014038086,5.639200210571289,0.00559999980032444,-0.07419999688863754,0.14239999651908875
3,2021-09-20 09:26:46.349320,19.114500045776367,19.411800384521484,204.54730224609375,204.90109252929688,-3.875699996948242,24.130800247192383,0.021299999207258224,0.1266999989748001,0.12549999356269836
4,2021-09-20 09:26:47.386412,3.724400043487549,30.0398006439209,203.677001953125,205.86180114746094,2.4723000526428223,3.920599937438965,0.0010000000474974513,0.007899999618530273,0.13459999859333038
5,2021-09-20 09:26:52.405621,2.2611000537872314,22.226900100708008,202.5449981689453,203.6884002685547,-5.614999771118164,-1.7760000228881836,-0.018799999728798866,-0.03539999946951866,0.13650000095367432
6,2021-09-20 09:26:53.626839,18.640100479125977,28.17259979248047,200.5493927001953,202.09230041503906,6.5843000411987305,21.829299926757812,0.01679999940097332,0.03180000185966492,0.10999999940395355
7,2021-09-20 09:27:01.057007,12.999699592590332,26.86090087890625,198.3477020263672,199.6909942626953,12.524200439453125,14.105600357055664,0.006599999964237213,0.01759999990463257,0.0731000006198883
8,2021-09-20 09:27:02.092519,5.024099826812744,19.757400512695312,199.1009979248047,199.9573974609375,8.567000389099121,-0.6865000128746033,-0.027799999341368675,0.01899999938905239,0.05649999901652336
9,2021-09-20 09:27:06.326879,25.697999954223633,-8.867400169372559,196.6322021484375,197.23739624023438,-4.249000072479248,21.968299865722656,-0.020600000396370888,0.06440000236034393,-0.014999999664723873
10,2021-09-20 09:27:07.363978,22.4685001373291,0.39559999108314514,196.76739501953125,196.99459838867188,4.005099773406982,19.98740005493164,-0.012199999764561653,0.020099999383091927,-0.016100000590085983
11,2021-09-20 09:27:08.402334,27.985300064086914,-8.914799690246582,195.43479919433594,195.52349853515625,-0.40720000863075256,28.77199935913086,0.004000000189989805,-0.032600000500679016,-0.04820000007748604
12,2021-09-20 09:27:09.463388,29.154800415039062,-16.29680061340332,194.32090759277344,195.4416961669922,-5.379499912261963,25.491100311279297,-0.019700000062584877,0.03180000185966492,-0.05130000039935112
13,2021-09-20 09:27:10.599195,28.69770050048828,-13.8326997756958,194.06759643554688,194.23609924316406,-0.31279999017715454,30.811899185180664,0.01080000028014183,0.018300000578165054,-0.06679999828338623
14,2021-09-20 09:27:11.641791,16.094499588012695,6.082799911499023,195.44410705566406,194.3488006591797,17.14259910583496,20.71470069885254,0.0272000003606081,0.040300000458955765,-0.05339999869465828
15,2021-09-20 09:27:12.674849,28.368099212646484,-12.83530044555664,193.2790985107422,193.4987030029297,-0.8460000157356262,29.728900909423828,0.007000000216066837,0.009399999864399433,-0.060600001364946365
16,2021-09-20 09:27:13.736120,35.82870101928711,-23.766000747680664,190.5164031982422,192.94110107421875,-3.971100091934204,30.04960060119629,-0.030899999663233757,0.035999998450279236,-0.09669999778270721
17,2021-09-20 09:27:14.872185,4.372900009155273,5.938499927520752,194.6038055419922,193.54600524902344,20.83289909362793,5.565199851989746,0.00930000003427267,0.02879999950528145,-0.07609999924898148
18,2021-09-20 09:27:15.911790,10.402700424194336,5.849800109863281,193.98069763183594,192.55059814453125,26.326499938964844,1.4630999565124512,-0.03370000049471855,0.09480000287294388,-0.10140000283718109
19,2021-09-20 09:27:16.952345,13.902999877929688,5.379899978637695,193.2469024658203,191.58279418945312,22.747800827026367,18.578100204467773,0.032499998807907104,0.06960000097751617,-0.08529999852180481
20,2021-09-20 09:27:18.002418,12.189499855041504,8.227499961853027,192.85609436035156,189.07949829101562,36.9906005859375,17.0408992767334,0.035599999129772186,0.051500000059604645,-0.14710000157356262
21,2021-09-20 09:27:19.138896,32.291099548339844,-25.272199630737305,188.5758056640625,190.529296875,-0.48590001463890076,30.669200897216797,-0.00860000029206276,0.00989999994635582,-0.1289999932050705
22,2021-09-20 09:27:20.180073,7.4355998039245605,5.62529993057251,192.3426971435547,190.56809997558594,27.661100387573242,1.1424000263214111,-0.02969999983906746,0.02319999970495701,-0.11410000175237656
23,2021-09-20 09:27:21.218017,30.649799346923828,-23.130399703979492,188.14869689941406,189.6248016357422,-1.2151999473571777,30.25429916381836,-0.002099999925121665,0.0012000000569969416,-0.11569999903440475
24,2021-09-20 09:27:22.258139,9.534500122070312,1.0627000331878662,191.318603515625,190.0225067138672,23.195100784301758,6.94980001449585,-0.00800000037997961,0.04610000178217888,-0.11379999667406082
25,2021-09-20 09:27:23.322922,28.91069984436035,-22.077499389648438,187.5570068359375,187.92799377441406,-0.24130000174045563,34.40739822387695,0.029100000858306885,0.012600000016391277,-0.11400000005960464
26,2021-09-20 09:27:24.461003,39.92649841308594,-30.0447998046875,183.99459838867188,187.5446014404297,-4.811500072479248,33.98099899291992,-0.03139999881386757,-0.01590000092983246,-0.13950000703334808
27,2021-09-20 09:27:25.499076,11.321399688720703,-1.468000054359436,189.89759826660156,188.99209594726562,21.006099700927734,5.674300193786621,-0.031099999323487282,-0.010499999858438969,-0.11919999867677689
28,2021-09-20 09:27:26.559403,15.683500289916992,-0.09690000116825104,189.1352996826172,187.34140014648438,22.38010025024414,20.505599975585938,0.025800000876188278,0.0010000000474974513,-0.11900000274181366
29,2021-09-20 09:27:27.704160,28.44849967956543,-13.51830005645752,186.57310485839844,187.69920349121094,3.929500102996826,23.56089973449707,-0.026499999687075615,-0.019700000062584877,-0.09629999846220016
30,2021-09-20 09:27:28.747459,13.308899879455566,5.253900051116943,188.201904296875,186.05850219726562,24.596099853515625,20.048200607299805,0.05550000071525574,0.15199999511241913,-0.09369999915361404
31,2021-09-20 09:27:29.787201,28.01740074157715,-10.470600128173828,186.01669311523438,186.5522003173828,-1.0835000276565552,26.342599868774414,-0.00930000003427267,0.03229999914765358,-0.04560000076889992
32,2021-09-20 09:27:30.827963,7.856100082397461,7.143400192260742,187.69189453125,186.3614959716797,19.7893009185791,14.790300369262695,0.039799999445676804,0.02500000037252903,-0.06650000065565109
33,2021-09-20 09:27:31.869628,10.035799980163574,14.396699905395508,186.79750061035156,185.4178009033203,26.948400497436523,9.761199951171875,-0.0008999999845400453,0.00419999985024333,-0.06719999760389328
34,2021-09-20 09:27:32.932843,31.80769920349121,-17.739299774169922,183.62620544433594,185.0229034423828,-0.20360000431537628,28.486099243164062,-0.018200000748038292,0.03889999911189079,-0.0885000005364418
35,2021-09-20 09:27:34.069984,8.963899612426758,10.196599960327148,186.2122039794922,185.04730224609375,24.70359992980957,-2.558000087738037,-0.051100000739097595,0.08449999988079071,-0.07450000196695328
36,2021-09-20 09:27:35.106482,7.795499801635742,13.135499954223633,185.68930053710938,184.1197052001953,26.718799591064453,9.994500160217285,0.007199999876320362,-0.03280000016093254,-0.07490000128746033
37,2021-09-20 09:27:36.143754,14.223799705505371,10.081000328063965,185.10279846191406,183.53309631347656,28.828699111938477,7.176000118255615,-0.024800000712275505,0.0885000005364418,-0.09549999982118607
