,a_setpoints_t,setpoint_0,setpoint_1
0,2021-09-20 09:26:41.355856,0.17092037221031767,0.2829413344323451
1,2021-09-20 09:26:41.455995,0.17497524502151413,0.1984302157402681
2,2021-09-20 09:26:41.556210,0.1720171199784794,0.24747271475435478
3,2021-09-20 09:26:41.656335,0.1684699979262148,0.2189748394981097
4,2021-09-20 09:26:41.756960,0.17782782780475007,0.2972165703751841
5,2021-09-20 09:26:41.856118,0.1980152600900526,0.30842235511659494
6,2021-09-20 09:26:41.956003,0.2100630527790684,0.29352594871391474
7,2021-09-20 09:26:42.056730,0.09018395783583527,0.2247584703880146
8,2021-09-20 09:26:42.156132,0.41199515858500246,0.2680699288177128
9,2021-09-20 09:26:42.256077,0.17032007071777394,0.2910640535211001
10,2021-09-20 09:26:42.355804,0.18931924137997985,0.2799920151354076
11,2021-09-20 09:26:42.456580,0.20644016906525922,0.32206935010590176
12,2021-09-20 09:26:42.556409,0.20121375517544796,0.3239226135127774
13,2021-09-20 09:26:42.656159,0.20161510495427185,0.32548892988902106
14,2021-09-20 09:26:42.755789,0.2152129121972399,0.2886574427788798
15,2021-09-20 09:26:42.856370,0.17196508623093737,0.24162477548708472
16,2021-09-20 09:26:42.956382,0.1928643934605146,0.23978663708652137
17,2021-09-20 09:26:43.056149,0.12888076539076104,0.2615755197767471
18,2021-09-20 09:26:43.156077,0.13523439091347286,0.20513016008177337
19,2021-09-20 09:26:43.255842,0.25919609311833447,0.2764003226988529
20,2021-09-20 09:26:43.356789,0.15082211428793477,0.23590543792012442
21,2021-09-20 09:26:43.455914,0.1687116023014322,0.21687436893872677
22,2021-09-20 09:26:43.556615,0.16855597605938316,0.2945460958744374
23,2021-09-20 09:26:43.656405,0.17140110857406754,0.27030641271164824
24,2021-09-20 09:26:43.756048,0.1720168765619517,0.28304569240038063
25,2021-09-20 09:26:43.856763,0.24547562884103177,0.3064853353475768
26,2021-09-20 09:26:43.956319,0.2566785843681082,0.34105405559400237
27,2021-09-20 09:26:44.056012,0.20721597183321502,0.32811782702042086
28,2021-09-20 09:26:44.156462,0.17958858780354597,0.371564034502347
29,2021-09-20 09:26:44.256713,0.087849966662246,0.38622476102801323
30,2021-09-20 09:26:44.355981,-0.011358236153368098,0.3443379813565526
31,2021-09-20 09:26:44.456684,-0.09759908794919196,0.3020696221159113
32,2021-09-20 09:26:44.556759,-0.14564611159657032,0.3456467328041236
33,2021-09-20 09:26:44.655790,0.15443483230497543,0.22309734849278479
34,2021-09-20 09:26:44.756412,0.21839426689243188,0.19553284901047968
35,2021-09-20 09:26:44.856049,0.19649532455267846,0.175782723516784
36,2021-09-20 09:26:44.956701,0.3224835340789864,0.18428528111252346
37,2021-09-20 09:26:45.056368,0.36317733519657464,0.17140485114302234
38,2021-09-20 09:26:45.156547,0.297876048814304,0.17390159673218936
39,2021-09-20 09:26:45.256812,0.31922510150676003,0.21843289054662765
40,2021-09-20 09:26:45.356447,0.35587457933460426,0.2237439819345761
41,2021-09-20 09:26:45.456001,0.3974723483033869,0.20153143700221265
42,2021-09-20 09:26:45.556680,0.3539802307166788,0.2633505990033488
43,2021-09-20 09:26:45.656492,0.3039145601024914,0.3227703311180324
44,2021-09-20 09:26:45.756289,0.29895174961299664,0.3260723695463825
45,2021-09-20 09:26:45.856196,0.23030659605808323,0.3573879238910559
46,2021-09-20 09:26:45.955984,0.17124847544150074,0.47225808123890745
47,2021-09-20 09:26:46.056077,0.16905816204162855,0.46571777014133164
48,2021-09-20 09:26:46.155823,0.1874992033979436,0.4272026482067294
49,2021-09-20 09:26:46.255996,0.35391521200887716,0.30339421585376114
50,2021-09-20 09:26:46.356648,0.17492146023861938,0.3232235687877465
51,2021-09-20 09:26:46.456328,0.17342340873744447,0.2807909259208496
52,2021-09-20 09:26:46.556250,0.16878738701454518,0.20180910128930193
53,2021-09-20 09:26:46.656083,0.2021891977283458,0.31557088301626957
54,2021-09-20 09:26:46.756161,0.2777625725710572,0.3037431109049458
55,2021-09-20 09:26:46.856080,0.3065109003383371,0.3565890631465152
56,2021-09-20 09:26:46.955959,0.3331621848229753,0.31974400741671105
57,2021-09-20 09:26:47.055995,0.28682435232863623,0.3177827167708825
58,2021-09-20 09:26:47.156608,0.2129511909942478,0.38680133734620714
59,2021-09-20 09:26:47.256510,0.1754873873420624,0.35469909332380245
60,2021-09-20 09:26:47.356148,0.1688994062667634,0.29988069083783553
