,a_nav_status_t,nav_status_D,nav_status_E,nav_status_N,nav_status_alt,nav_status_origin_lat,nav_status_origin_lon,nav_status_pitch,nav_status_roll,nav_status_yaw
0,2021-07-21 12:59:13.152545,0.5701924839909995,-35.371217639264614,-20.03470005492071,12.119912147521973,39.54333,2.37794,0.09682045131921768,-0.07939132302999496,1.6635884046554565
1,2021-07-21 12:59:13.192709,0.5701141851543646,-35.367836952724254,-20.031087232896848,11.844388961791992,39.54333,2.37794,0.09752839058637619,-0.07239705324172974,1.6581007242202759
2,2021-07-21 12:59:13.233766,0.5698614558296892,-35.371609907413614,-20.034154042974414,11.924088478088379,39.54333,2.37794,0.09790131449699402,-0.06597661226987839,1.6524046659469604
3,2021-07-21 12:59:13.315344,0.5693272568218687,-35.36630330678558,-20.02821863368804,11.924088478088379,39.54333,2.37794,0.09770439565181732,-0.055326834321022034,1.6410213708877563
4,2021-07-21 12:59:13.355262,0.5759883363776483,-35.36370854408493,-20.0252875946796,11.903138160705566,39.54333,2.37794,0.09843325614929199,-0.051012661308050156,1.6337403059005737
5,2021-07-21 12:59:13.388288,0.5871055636931743,-35.36901740490232,-20.030924145253888,11.733814239501953,39.54333,2.37794,0.09751047939062119,-0.04792889580130577,1.6294081211090088
6,2021-07-21 12:59:13.428916,0.5933654121819242,-35.36725974028298,-20.028914269860643,11.733814239501953,39.54333,2.37794,0.09663597494363785,-0.04455779120326042,1.6236666440963745
7,2021-07-21 12:59:13.469833,0.594341363621117,-35.36549600294363,-20.026877904743326,11.733814239501953,39.54333,2.37794,0.09566529840230942,-0.041795991361141205,1.6177326440811157
8,2021-07-21 12:59:13.510232,0.5941462492390465,-35.363765681191666,-20.024866808946275,11.733814239501953,39.54333,2.37794,0.09451062977313995,-0.039744287729263306,1.6119118928909302
9,2021-07-21 12:59:13.552409,0.5986848330310933,-35.361969151629445,-20.02277713960457,11.713005065917969,39.54333,2.37794,0.09324688464403152,-0.03815145418047905,1.6057721376419067
10,2021-07-21 12:59:13.591475,0.6069097697291828,-35.36727886527087,-20.025521561777804,11.795592308044434,39.54333,2.37794,0.09344540536403656,-0.034946098923683167,1.5987240076065063
11,2021-07-21 12:59:13.631868,0.6095800321854171,-35.36637866249391,-20.024110535783578,11.795592308044434,39.54333,2.37794,0.09196998178958893,-0.03436972573399544,1.593009352684021
12,2021-07-21 12:59:13.672976,0.6097851376981135,-35.36548152020277,-20.022696115087612,11.795592308044434,39.54333,2.37794,0.09044061601161957,-0.034328773617744446,1.5872780084609985
13,2021-07-21 12:59:13.713690,0.6093811802939785,-35.36461285326247,-20.02132118912157,11.776188850402832,39.54333,2.37794,0.08888246864080429,-0.03481278941035271,1.5817463397979736
14,2021-07-21 12:59:13.753739,0.6117446679152956,-35.370692928093305,-20.02383003044344,11.776188850402832,39.54333,2.37794,0.08730300515890121,-0.03578818961977959,1.576447606086731
15,2021-07-21 12:59:13.834805,0.6163143750501678,-35.37072367923567,-20.02210976520862,11.59814739227295,39.54333,2.37794,0.08555292338132858,-0.035100024193525314,1.564279556274414
