,a_nav_status_t,nav_status_D,nav_status_E,nav_status_N,nav_status_alt,nav_status_origin_lat,nav_status_origin_lon,nav_status_pitch,nav_status_roll,nav_status_yaw
0,2021-06-09 12:34:54.406488,0.7429051155542838,-3.7700861913441908,52.51856081754085,4.414999961853027,39.54333,2.37794,-0.028098678216338158,-0.03370264172554016,-2.9813694953918457
1,2021-06-09 12:34:54.455426,0.7449985312673622,-3.772931706576217,52.51191882440068,4.417500019073486,39.54333,2.37794,-0.028385857120156288,-0.030540606006979942,-2.980367422103882
2,2021-06-09 12:34:54.490760,0.7450899270585297,-3.772166277667063,52.50657677438454,4.417500019073486,39.54333,2.37794,-0.028601763769984245,-0.027224475517868996,-2.97943115234375
3,2021-06-09 12:34:54.531567,0.7514768166097139,-3.771353927822229,52.50105032734645,4.418749809265137,39.54333,2.37794,-0.02892463468015194,-0.02417229488492012,-2.978614568710327
4,2021-06-09 12:34:54.578373,0.7610294315617637,-3.775223336708995,52.4945194597643,4.418749809265137,39.54333,2.37794,-0.02923079952597618,-0.021483052521944046,-2.9780149459838867
5,2021-06-09 12:34:54.650072,0.7622734954593586,-3.775170061510288,52.4895039637789,4.418749809265137,39.54333,2.37794,-0.02941506914794445,-0.01862180605530739,-2.9774527549743652
6,2021-06-09 12:34:54.690800,0.7621073909837895,-3.775115325056145,52.48410402133925,4.426249980926514,39.54333,2.37794,-0.029579121619462967,-0.01615169644355774,-2.9770870208740234
7,2021-06-09 12:34:54.734736,0.7687338315351588,-3.781777180991004,52.47242325186305,4.426249980926514,39.54333,2.37794,-0.029831577092409134,-0.014166400767862797,-2.9770705699920654
8,2021-06-09 12:34:54.772197,0.7769879744421606,-3.7826702437220754,52.46727306123171,4.429999828338623,39.54333,2.37794,-0.03034563921391964,-0.012218562886118889,-2.976924180984497
9,2021-06-09 12:34:54.813207,0.778237352057663,-3.783771933541028,52.46109568831471,4.429999828338623,39.54333,2.37794,-0.03065851330757141,-0.010808796621859074,-2.9771053791046143
10,2021-06-09 12:34:54.846396,0.778237352057663,-3.783771933541028,52.46109568831471,4.432499885559082,39.54333,2.37794,-0.03065851330757141,-0.010808796621859074,-2.9771053791046143
11,2021-06-09 12:34:54.893653,0.7795080684081763,-3.7859627267216807,52.451895876315355,4.432499885559082,39.54333,2.37794,-0.03078162856400013,-0.009804361499845982,-2.977689743041992
12,2021-06-09 12:34:54.930441,0.7800084818023584,-3.786952601437314,52.44715452843085,4.4375,39.54333,2.37794,-0.03153223544359207,-0.009447988122701645,-2.977874755859375
13,2021-06-09 12:34:54.971313,0.7843207074281576,-3.7882969739284373,52.440826756460304,4.4375,39.54333,2.37794,-0.032257966697216034,-0.00960230827331543,-2.9784061908721924
14,2021-06-09 12:34:55.017335,0.784932209693229,-3.7897019860674788,52.43444338759273,4.4375,39.54333,2.37794,-0.03297901898622513,-0.01027956698089838,-2.9789867401123047
15,2021-06-09 12:34:55.046501,0.784932209693229,-3.7897019860674788,52.43444338759273,4.433750152587891,39.54333,2.37794,-0.03297901898622513,-0.01027956698089838,-2.9789867401123047
16,2021-06-09 12:34:55.130580,0.7871890876589812,-3.788595949426983,52.41746332018293,4.433750152587891,39.54333,2.37794,-0.03471076115965843,-0.013167194090783596,-2.980252981185913
17,2021-06-09 12:34:55.174881,0.7913839163584506,-3.789589167964353,52.41063205157117,4.426249980926514,39.54333,2.37794,-0.03577433526515961,-0.015291102230548859,-2.980891227722168
