,a_nav_status_xi,nav_status_D,nav_status_E,nav_status_N,nav_status_alt,nav_status_origin_lat,nav_status_origin_lon,nav_status_pitch,nav_status_roll,nav_status_yaw
0,2021-11-30 12:11:21.125363,0.0,43.73123051863455,-26.907519333789413,0.0,39.543785,2.37884166667,-0.0,0.0,1.0980273485183716
1,2021-11-30 12:11:21.157190,0.0,43.73074969257625,-26.915238942785017,0.0,39.543785,2.37884166667,-0.0,0.0,1.1235532760620117
2,2021-11-30 12:11:21.190646,0.0,43.730176186852084,-26.923360545930574,0.0,39.543785,2.37884166667,-0.0,0.0,1.09719717502594
3,2021-11-30 12:11:21.257084,0.0,43.72889578408948,-26.940172113180754,0.0,39.543785,2.37884166667,-0.0,0.0,1.1154212951660156
4,2021-11-30 12:11:21.290430,0.0,43.72821110638763,-26.94868190076188,0.0,39.543785,2.37884166667,-0.0,0.0,1.1304807662963867
5,2021-11-30 12:11:21.323786,0.0,43.72745942163226,-26.9574872132629,0.0,39.543785,2.37884166667,-0.0,0.0,1.1146304607391357
6,2021-11-30 12:11:21.358711,0.0,43.73465913812709,-26.943526845293015,0.0,39.543785,2.37884166667,-0.0,0.0,1.1348273754119873
7,2021-11-30 12:11:21.390538,0.0,43.73527384648699,-26.948506172317046,0.0,39.543785,2.37884166667,-0.0,0.0,1.1276170015335083
8,2021-11-30 12:11:21.423942,0.0,43.735948349854006,-26.953592411350627,0.0,39.543785,2.37884166667,-0.0,0.0,1.1478543281555176
9,2021-11-30 12:11:21.488832,0.0,43.737250207534416,-26.96368884787423,0.0,39.543785,2.37884166667,-0.0,0.0,1.1221230030059814
10,2021-11-30 12:11:21.521838,0.0,43.737959281612866,-26.9688930784577,0.0,39.543785,2.37884166667,-0.0,0.0,1.1374682188034058
11,2021-11-30 12:11:21.552723,0.0,43.735175425888094,-26.971860959571146,0.0,39.543785,2.37884166667,-0.0,0.0,1.1323341131210327
12,2021-11-30 12:11:21.586246,0.0,43.73528370005083,-26.976569726047156,0.0,39.543785,2.37884166667,-0.0,0.0,1.1534788608551025
13,2021-11-30 12:11:21.633005,0.0,43.73536905932334,-26.98146376273599,0.0,39.543785,2.37884166667,-0.0,0.0,1.1451849937438965
14,2021-11-30 12:11:21.686582,0.0,43.73556179297382,-26.991246915694433,0.0,39.543785,2.37884166667,-0.0,0.0,1.1682997941970825
15,2021-11-30 12:11:21.720061,0.0,43.735644020521626,-26.99620848167899,0.0,39.543785,2.37884166667,-0.0,0.0,1.1754475831985474
16,2021-11-30 12:11:21.756087,0.0,43.72901493829691,-26.994895664901307,0.0,39.543785,2.37884166667,-0.0,0.0,1.165277361869812
17,2021-11-30 12:11:21.788224,0.0,43.72792689932851,-26.99873676560639,0.0,39.543785,2.37884166667,-0.0,0.0,1.165476679801941
18,2021-11-30 12:11:21.821599,0.0,43.72678033193972,-27.002629481522177,0.0,39.543785,2.37884166667,-0.0,0.0,1.1725168228149414
19,2021-11-30 12:11:21.854860,0.0,43.72559774919385,-27.006533069897475,0.0,39.543785,2.37884166667,-0.0,0.0,1.1703544855117798
20,2021-11-30 12:11:21.921566,0.0,43.723108964751795,-27.01423651789003,0.0,39.543785,2.37884166667,-0.0,0.0,1.1998891830444336
21,2021-11-30 12:11:21.951297,0.0,43.729381578412635,-27.027737021959364,0.0,39.543785,2.37884166667,-0.0,0.0,1.1818774938583374
22,2021-11-30 12:11:21.981793,0.0,43.72932813599937,-27.0333512894243,0.0,39.543785,2.37884166667,-0.0,0.0,1.2033734321594238
23,2021-11-30 12:11:22.015143,0.0,43.72925064692798,-27.038936415449896,0.0,39.543785,2.37884166667,-0.0,0.0,1.2178311347961426
24,2021-11-30 12:11:22.049341,0.0,43.72916363683049,-27.044642826846413,0.0,39.543785,2.37884166667,-0.0,0.0,1.2487894296646118
