,a_nav_status_t,nav_status_D,nav_status_E,nav_status_N,nav_status_alt,nav_status_origin_lat,nav_status_origin_lon,nav_status_pitch,nav_status_roll,nav_status_yaw
0,2021-11-30 12:11:20.730897,3.504376779074339,9.057230023193394,-23.764115335896665,3.9832069873809814,39.543785,2.37884166667,0.3807244896888733,-0.1430089771747589,2.155817747116089
1,2021-11-30 12:11:20.763066,3.506631783498174,9.057740924098885,-23.763059342048297,3.9832069873809814,39.543785,2.37884166667,0.382059246301651,-0.14570041000843048,2.1567821502685547
2,2021-11-30 12:11:20.803747,3.5121658051837357,9.05839839301555,-23.761730286587447,3.9832069873809814,39.543785,2.37884166667,0.3840097188949585,-0.14865466952323914,2.1580286026000977
3,2021-11-30 12:11:20.846939,3.515222220317426,9.057948439253561,-23.758682549813162,3.977510929107666,39.543785,2.37884166667,0.3861101269721985,-0.15140222012996674,2.15934157371521
4,2021-11-30 12:11:20.885418,3.516357686033744,9.058357296500334,-23.757102292697194,3.9777114391326904,39.543785,2.37884166667,0.38785073161125183,-0.15352022647857666,2.160517692565918
5,2021-11-30 12:11:20.927665,3.517098349714728,9.058811134100168,-23.755362282510074,3.9777114391326904,39.543785,2.37884166667,0.38981714844703674,-0.15544192492961884,2.161811590194702
6,2021-11-30 12:11:20.968192,3.5156143015013135,9.063427088014164,-23.756953864463995,3.9726130962371826,39.543785,2.37884166667,0.39270156621932983,-0.15746255218982697,2.1629416942596436
7,2021-11-30 12:11:21.007099,3.5117454511299147,9.064823866748219,-23.75611282605432,3.9746203422546387,39.543785,2.37884166667,0.3943403661251068,-0.1588020771741867,2.1641528606414795
8,2021-11-30 12:11:21.048790,3.5108166255493245,9.066347364677927,-23.75522642556746,3.9714584350585938,39.543785,2.37884166667,0.3960969150066376,-0.15990622341632843,2.165476083755493
9,2021-11-30 12:11:21.087973,3.5111309688246872,9.067804881445896,-23.754407178377768,3.9714584350585938,39.543785,2.37884166667,0.39765021204948425,-0.16056446731090546,2.1667373180389404
10,2021-11-30 12:11:21.130886,3.511622929788602,9.06141894573908,-23.747717460567053,3.9686317443847656,39.543785,2.37884166667,0.39939025044441223,-0.16095708310604095,2.1681761741638184
11,2021-11-30 12:11:21.202354,3.5336539174891306,9.0609702556897,-23.7439195821357,3.9686317443847656,39.543785,2.37884166667,0.40298691391944885,-0.16206815838813782,2.17053484916687
12,2021-11-30 12:11:21.250674,3.539636527139197,9.060647489402172,-23.741322735763283,3.9651596546173096,39.543785,2.37884166667,0.4048931896686554,-0.16174492239952087,2.172252893447876
13,2021-11-30 12:11:21.283226,3.54076672160114,9.063443280824615,-23.741769942139538,3.9643566608428955,39.543785,2.37884166667,0.4057053327560425,-0.160629004240036,2.173537015914917
14,2021-11-30 12:11:21.324405,3.541492567135897,9.063824842807145,-23.74002505275476,3.9643566608428955,39.543785,2.37884166667,0.40698447823524475,-0.15947909653186798,2.175060749053955
15,2021-11-30 12:11:21.367109,3.5355588179026753,9.064219718667301,-23.73820576771887,3.9643566608428955,39.543785,2.37884166667,0.4082670211791992,-0.15808074176311493,2.176621675491333
16,2021-11-30 12:11:21.405548,3.5274352878049675,9.064575335431172,-23.73656650938364,4.004850387573242,39.543785,2.37884166667,0.4104207754135132,-0.15864866971969604,2.1778335571289062
17,2021-11-30 12:11:21.446422,3.5254973156860565,9.060295942800238,-23.731558467100992,4.004850387573242,39.543785,2.37884166667,0.41140300035476685,-0.1568780541419983,2.1793251037597656
18,2021-11-30 12:11:21.486887,3.525380554867332,9.059699758753515,-23.729127689836798,4.004850387573242,39.543785,2.37884166667,0.41224685311317444,-0.15496675670146942,2.1807987689971924
19,2021-11-30 12:11:21.527016,3.5259202637218965,9.05908902891043,-23.72669567321445,4.01883602142334,39.543785,2.37884166667,0.413019597530365,-0.15291064977645874,2.1823196411132812
20,2021-11-30 12:11:21.567462,3.53008165524667,9.061569038830251,-23.726787242246996,4.01883602142334,39.543785,2.37884166667,0.41374191641807556,-0.15078377723693848,2.183847427368164
21,2021-11-30 12:11:21.609048,3.53413457046222,9.061677983754223,-23.7248768270369,4.019160747528076,39.543785,2.37884166667,0.4157899022102356,-0.1508215367794037,2.185229778289795
22,2021-11-30 12:11:21.650442,3.5353311759768804,9.061774989387995,-23.722954195952447,4.0191650390625,39.543785,2.37884166667,0.4163041114807129,-0.14847610890865326,2.1867902278900146
23,2021-11-30 12:11:21.722499,3.5362575534205996,9.065647613907934,-23.72204881286305,4.0191650390625,39.543785,2.37884166667,0.4165516197681427,-0.14392641186714172,2.1896183490753174
24,2021-11-30 12:11:21.770937,3.5413289649196575,9.066800310706773,-23.72047777334319,4.036805152893066,39.543785,2.37884166667,0.41701740026474,-0.141693577170372,2.1915016174316406
25,2021-11-30 12:11:21.808105,3.54429188352234,9.067699893839517,-23.719275823175135,4.036805152893066,39.543785,2.37884166667,0.4168784022331238,-0.1397589147090912,2.192995548248291
26,2021-11-30 12:11:21.844517,3.545159012667597,9.068603148298944,-23.71811457504843,4.033553600311279,39.543785,2.37884166667,0.41821426153182983,-0.13930737972259521,2.1943020820617676
27,2021-11-30 12:11:21.885110,3.5453943886808066,9.073924060236074,-23.718535404643134,4.123711585998535,39.543785,2.37884166667,0.4179377257823944,-0.13747099041938782,2.195988178253174
28,2021-11-30 12:11:21.925956,3.5453458173738044,9.075915013341136,-23.71762515069144,4.123711585998535,39.543785,2.37884166667,0.41749364137649536,-0.13583433628082275,2.1977126598358154
29,2021-11-30 12:11:21.965795,3.5451914049320723,9.077892556516131,-23.71675236928349,4.123711585998535,39.543785,2.37884166667,0.41680195927619934,-0.13450367748737335,2.1994171142578125
30,2021-11-30 12:11:22.006945,3.5450111178845014,9.0799724232027,-23.715867345132132,4.171290397644043,39.543785,2.37884166667,0.416007399559021,-0.13338981568813324,2.201207399368286
31,2021-11-30 12:11:22.049070,3.5448473691802844,9.079261790067084,-23.71963807232765,4.171290397644043,39.543785,2.37884166667,0.4151238203048706,-0.1324031800031662,2.2030868530273438
32,2021-11-30 12:11:22.088115,3.544509422633023,9.080761078316213,-23.719756068916812,4.171290397644043,39.543785,2.37884166667,0.41597670316696167,-0.13190136849880219,2.2046024799346924
33,2021-11-30 12:11:22.128714,3.5450132637434275,9.082331970038275,-23.719905982623956,4.1650285720825195,39.543785,2.37884166667,0.4147603511810303,-0.13115787506103516,2.206467628479004
34,2021-11-30 12:11:22.168904,3.5490309815550933,9.083599925637252,-23.719553614129893,4.1650285720825195,39.543785,2.37884166667,0.41339942812919617,-0.1307234764099121,2.208315849304199
35,2021-11-30 12:11:22.245233,3.5522191092250197,9.08651084911371,-23.719773751822686,4.204905986785889,39.543785,2.37884166667,0.4103505313396454,-0.130553737282753,2.2118453979492188
36,2021-11-30 12:11:22.283018,3.5518392149453937,9.087988882030576,-23.71993233377365,4.199588298797607,39.543785,2.37884166667,0.41071540117263794,-0.1302657574415207,2.213372230529785
37,2021-11-30 12:11:22.323976,3.553315348347685,9.092759092378262,-23.717758089175838,4.199588298797607,39.543785,2.37884166667,0.4089524447917938,-0.13056065142154694,2.2151992321014404
38,2021-11-30 12:11:22.364474,3.5615341118922474,9.095094943985417,-23.717478493877987,4.226961135864258,39.543785,2.37884166667,0.40704676508903503,-0.13113029301166534,2.2169971466064453
39,2021-11-30 12:11:22.404785,3.5671505208602534,9.097452754678478,-23.7172281601782,4.220946788787842,39.543785,2.37884166667,0.4050239622592926,-0.1319848746061325,2.2187793254852295
40,2021-11-30 12:11:22.445451,3.5679326482920137,9.099862856006581,-23.71700111540724,4.220946788787842,39.543785,2.37884166667,0.40296661853790283,-0.13303156197071075,2.2205803394317627
41,2021-11-30 12:11:22.489137,3.5680428100298296,9.098641569145949,-23.719595852735893,4.238434791564941,39.543785,2.37884166667,0.40081164240837097,-0.13433530926704407,2.2224347591400146
42,2021-11-30 12:11:22.526932,3.570280858823672,9.100210691158965,-23.719993793675297,4.238434791564941,39.543785,2.37884166667,0.40059787034988403,-0.13452036678791046,2.22395658493042
43,2021-11-30 12:11:22.567291,3.57895353814338,9.101873014815505,-23.720462799273974,4.238434791564941,39.543785,2.37884166667,0.39814263582229614,-0.1361895054578781,2.225668430328369
44,2021-11-30 12:11:22.607772,3.582765435118138,9.103550540842114,-23.720971615849347,4.244336128234863,39.543785,2.37884166667,0.39570939540863037,-0.13791467249393463,2.2273335456848145
45,2021-11-30 12:11:22.648462,3.583068871228448,9.101293249030153,-23.729345720691892,4.244336128234863,39.543785,2.37884166667,0.3932363986968994,-0.13974466919898987,2.2290008068084717
