,a_modem_raw_t,modem_raw_X,modem_raw_Y,modem_raw_Z,modem_raw_ori_W,modem_raw_ori_X,modem_raw_ori_Y,modem_raw_ori_Z
0,2021-07-21 13:00:35.941674,-13.002112374726789,-11.864608162283856,-0.317300033569335,0.9568749649915871,-0.07797719187424786,0.06052980557532387,0.2732142045296497
1,2021-07-21 13:00:37.380899,-12.632419893686416,-11.551070974067859,-0.5832000494003303,0.9604200829973059,-0.07261573955985857,0.05607157880376619,0.2630136813819308
2,2021-07-21 13:00:38.777877,-12.676277122673662,-11.526819702452679,-0.025500011444091253,0.9657407306712678,-0.07607185616448295,0.04682447033461803,0.24365012374324546
3,2021-07-21 13:00:40.184143,-12.585751832924233,-11.42318251206601,0.3315999984741214,0.971947468700417,-0.0548682102898234,0.05439805600198288,0.22214510818302752
4,2021-07-21 13:00:41.622877,-11.654041852584196,-10.505587662321403,0.9216999962925908,0.9758101153768932,-0.06369409456389602,0.04854685783040892,0.20342291817937816
5,2021-07-21 13:00:43.061007,-12.643109994715902,-11.285265193238116,0.483600008487702,0.9782463779492152,-0.07071000712028698,0.04226761177987195,0.19038794057585742
6,2021-07-21 13:00:44.458689,-13.190938635869005,-11.81684218430273,0.10400002002715986,0.980447366917457,-0.05667105224857463,0.06065709162614892,0.17841544153217678
7,2021-07-21 13:00:45.938312,-12.801373360141776,-11.35064725051172,0.6111795182072955,0.9819923035842534,-0.05718382353923172,0.07039191214541275,0.16572900992656084
8,2021-07-21 13:00:47.344182,-12.866313656443396,-11.415557830648153,0.863500002026558,0.9829644948823718,-0.06621374278708463,0.07261911897927094,0.15531582541854477
9,2021-07-21 13:00:48.742324,-12.882342091898385,-11.444837645105677,0.5098000049591064,0.983005742968464,-0.07443655815782041,0.07163795183345815,0.1517462090391138
10,2021-07-21 13:00:50.180417,-11.716842991755188,-10.343922690677795,2.044300007820129,0.9848482424417481,-0.06706219919323136,0.0659947875393395,0.14567528553740575
11,2021-07-21 13:00:51.537285,-12.165142773856239,-10.841448548727934,2.1229999542236335,0.9851016815882295,-0.07453200084103329,0.05644018943495635,0.14434044062292864
12,2021-07-21 13:00:53.024831,-12.282600074245174,-11.002179727979296,0.9395000070333481,0.9882251000953822,-0.04826960714301695,0.05794123477400959,0.13313155103353067
13,2021-07-21 13:00:54.422396,-12.006705880564013,-10.814845638899179,1.5109000086784363,0.9872375851867317,-0.0764957026141303,0.04012657201323808,0.13379168918399947
14,2021-07-21 13:00:55.820133,-11.208103938588561,-10.135291127039599,2.2730000495910643,0.9902540974832906,-0.04144488703783127,0.05161787745027678,0.12253464197321029
15,2021-07-21 13:00:58.705500,-12.8094668254275,-11.92552462274911,1.907200026512146,0.9911473394144787,-0.03714348888602548,0.052799875400006066,0.11601502472834105
16,2021-07-21 13:01:05.142235,-12.06226871600602,-11.710905145444043,2.88459997177124,0.9926925567962694,-0.04432264613079937,-0.0024442429396465833,0.11220969832283315
17,2021-07-21 13:01:16.698131,-10.510561583747803,-11.017409033243146,4.3267000198364265,0.9903791575142321,0.012375665552287349,-0.09220761391699246,0.10243887542955792
18,2021-07-21 13:01:18.144382,-10.057285984815175,-10.61341911921189,4.147300052642823,0.9898706864205603,0.010169483769161134,-0.10063365514823905,0.09962666920389851
19,2021-07-21 13:01:24.541004,-9.423035527310628,-10.686279086689996,6.094888565621428,0.987578320497447,0.02437318884348986,-0.12149990219410907,0.09660632647949734
20,2021-07-21 13:01:25.941932,-9.259737237486961,-10.44209378138279,5.659099864959718,0.9866800273313469,0.0353497849018417,-0.12492502792375473,0.0980135387130539
21,2021-07-21 13:01:27.336172,-9.4869190560656,-10.779559619679713,5.914099979400635,0.9834824081974305,0.03498970795694162,-0.1485377911251659,0.09733754522755923
22,2021-07-21 13:01:28.782868,-8.957355372132334,-10.30838998718506,6.072099971771242,0.9807461189569003,0.04170594268884043,-0.16389390216072525,0.0976547660380327
23,2021-07-21 13:01:30.184248,-8.899087316321252,-10.493286002592813,6.5677001953125,0.9774127395730429,0.05079009937974584,-0.18055180777069096,0.09739479984090453
24,2021-07-21 13:01:31.619581,-8.170594732757873,-9.882242588741578,7.062300014495851,0.9741441072447367,0.05412842264682656,-0.19598106688256595,0.09851291085788094
25,2021-07-21 13:01:33.062330,-8.218409605997937,-10.042946546196827,7.185099887847898,0.9720585347818738,0.06530690575902708,-0.20197355511906598,0.10021923992160328
26,2021-07-21 13:01:34.463282,-7.817625004560586,-10.131598412058656,8.124900150299073,0.9701077512685204,0.07214310405966179,-0.2072858172324485,0.10353218552531092
27,2021-07-21 13:01:35.901923,-7.502437225169942,-9.811952993205598,7.814100074768066,0.975409718784578,0.0668104138245399,-0.1837369610452189,0.10174958599941314
28,2021-07-21 13:01:37.259435,-6.9583185184276815,-9.43995711404516,7.865700054168701,0.9808419771625934,0.06534916002481603,-0.14959945146662726,0.10629443654636808
29,2021-07-21 13:01:38.739742,-7.425977414426008,-10.11307304848835,7.84040002822876,0.9852849172164735,0.043206930501014734,-0.1296799389612699,0.1026153326428789
30,2021-07-21 13:01:40.179470,-7.547358585951011,-10.540234770209489,7.97859983444214,0.9860838463666226,0.042519663126121134,-0.12579274026518944,0.1000345574240357
31,2021-07-21 13:01:41.582527,-6.736620819908653,-10.016852811858904,8.319700050354005,0.9834081048463633,0.053942367708652884,-0.14233666301245484,0.09868634480487873
32,2021-07-21 13:01:43.021276,-6.509388478405479,-9.64850596090419,7.836099910736082,0.9806460905866198,0.05499671535733171,-0.1614433151314292,0.09614916700865342
33,2021-07-21 13:01:44.420620,-5.815542935482904,-9.694452398663344,8.869299697875977,0.9784922955709946,0.07711840476177713,-0.16404753964958285,0.09845803111033011
34,2021-07-21 13:01:45.825137,-5.791053146261801,-9.267517412563848,7.97519998550415,0.980271390412952,0.05566783026267933,-0.16458539124808838,0.09423769309261153
35,2021-07-21 13:01:47.222556,-5.27203696771603,-9.16866737402628,8.379299926757813,0.9838877785120655,0.050329039639875894,-0.14400461834041214,0.09324428647457547
36,2021-07-21 13:02:03.980555,-1.6101877777743887,-7.757897564391083,9.033400344848634,0.9899105661044018,0.03554234583817125,-0.10131948124118262,0.09245634368825316
37,2021-07-21 13:02:05.378353,-1.4459732248554344,-7.499480630923546,8.213599967956544,0.9916478823002525,0.03631921151888394,-0.08315899960455787,0.09165136763213348
38,2021-07-21 13:02:06.817086,-0.7206083127778685,-7.300037519563545,8.597500133514407,0.9932138686755562,0.029174050157392408,-0.06766055529409765,0.08998408262155716
39,2021-07-21 13:02:08.222820,-0.709730737408358,-7.589789051078008,8.874399948120118,0.9949057286522701,0.014829940326417749,-0.050720169626353014,0.08584945170403958
40,2021-07-21 13:02:09.661328,0.10731345313754072,-7.197848840212022,8.632499980926516,0.9955648249112027,0.017165060502692488,-0.025663823434590546,0.08886736332413234
41,2021-07-21 13:02:16.018675,1.6307707189588927,-6.524622851749117,7.930099773406982,0.9961566786120812,0.0066026011010627585,-0.044933772481247,0.07489481561397038
42,2021-07-21 13:02:17.463166,2.1933099511375143,-6.355458058119859,8.230699825286866,0.9969776150142905,0.003623731393669303,-0.011918184645037787,0.07668416137619488
43,2021-07-21 13:02:18.821509,2.6747452687416424,-6.115650086078887,8.048899936676026,0.9970449542158171,-0.012371764364805407,0.008434109352276602,0.07534696091226928
44,2021-07-21 13:02:20.299418,3.059367931758163,-6.0572812186275256,7.9558040992301695,0.9972114635890295,0.02039292098367471,0.023616092799292884,0.06779163533412133
45,2021-07-21 13:02:21.705237,3.3543373646435573,-5.932949954067327,8.051599788665772,0.9979612232591215,-0.006097894865999548,-0.0008184725548736961,0.06352592110341906
46,2021-07-21 13:02:23.103470,3.3980025152014743,-6.110188330804561,7.832199859619139,0.9978041399789507,-0.001072239450566231,-0.008485857464500987,0.06567905881267878
47,2021-07-21 13:02:24.541419,3.9986068784229065,-5.85925544568227,7.808500099182129,0.9977439330395348,-0.01043250999577257,-0.014025159659578474,0.06481899192761012
48,2021-07-21 13:02:25.900149,4.132513167643824,-5.501429676183985,6.980399894714355,0.9978168676032729,-0.001554841769972208,-0.011700888080847429,0.0649782302897102
49,2021-07-21 13:02:27.380106,4.089238350014034,-5.885855840801934,7.297399806976318,0.9980814904916931,0.0026747591370205573,-0.009594672074132966,0.06110749765150938
50,2021-07-21 13:02:28.784273,4.453352743081741,-5.624371839853501,7.055799770355224,0.9982322372450779,-0.00153662594354815,-0.015977210047066395,0.05722558924561629
51,2021-07-21 13:02:30.182073,4.659360053581553,-5.865378421184883,7.499699878692627,0.9981040028860602,-0.013144194360824637,-0.01569606906156273,0.0580453529013579
52,2021-07-21 13:02:31.622985,5.1198055818645765,-5.5296699609299385,6.905400085449219,0.9982653164305537,-0.00481934803427049,-0.015128197207335152,0.056694528356683094
53,2021-07-21 13:02:33.018004,5.371796292128959,-5.369379527289858,6.635499763488769,0.9982982449574502,0.0059901581375067575,-0.01896246286297749,0.05481931340807308
54,2021-07-21 13:02:39.423268,6.728432729615225,-4.95132146520303,6.657100009918214,0.9960901218305084,0.017524911427266823,-0.07415680725620145,0.04470027526443192
55,2021-07-21 13:02:40.821107,7.366494592279941,-4.407475664914735,6.303699779510498,0.9943566421827307,0.02548224274725075,-0.09313915940588251,0.04393882607467598
56,2021-07-21 13:02:42.258468,7.609667017638326,-4.737080061652905,7.200499820709228,0.9933188589112362,0.02864559457642832,-0.10350587679700372,0.04223278242226352
57,2021-07-21 13:02:43.704743,8.006928830625693,-4.421655650619586,6.9722002029418935,0.99335847782349,0.032944810406624385,-0.10201248370149302,0.041797454139257506
58,2021-07-21 13:02:45.021581,8.314881489977832,-4.277630778164263,6.976899909973144,0.9940255990280054,0.025569313749000313,-0.09872631357414514,0.03889002030701073
59,2021-07-21 13:02:46.542680,8.97644356419122,-4.116907062596308,7.25359992980957,0.9948974742246728,0.023603453449431804,-0.09010213006371848,0.038774978073598414
60,2021-07-21 13:02:52.896977,10.261606228651582,-3.5693738607832333,6.7489998817443855,0.9984737174030505,0.003959956524794167,-0.04282573312479194,0.03464839075598453
61,2021-07-21 13:02:54.539665,10.343134611055081,-3.611030398457694,6.7668533731631575,0.9992261372775948,0.006771495408701111,-0.022196251143015492,0.031758461335891476
62,2021-07-21 13:03:00.782150,12.604763720963756,-2.8039336754065727,5.964100170135497,0.9995675752769432,0.0004404461017519309,-0.014631930592668175,0.025502452221994744
63,2021-07-21 13:03:02.218125,12.953069001772597,-2.798364797874426,6.117699909210205,0.9997131572702596,0.0010874840411912075,-0.014095709808139307,0.019332137082952464
64,2021-07-21 13:03:03.624084,13.04085236383298,-2.774646964754371,5.895499992370606,0.9997655348658345,-0.004441039717966638,-0.02119175492644057,0.00024896544500667536
65,2021-07-21 13:03:05.062437,13.200662416750449,-2.619858031256333,5.424800205230713,0.9996119098805788,-0.0024462507329328373,-0.012615764845589744,-0.02471614775028479
66,2021-07-21 13:03:06.460529,13.303040094119238,-2.78893683427819,6.100099849700928,0.9986768634366948,-0.010601114084709252,0.00031952536072460646,-0.050319347372081547
67,2021-07-21 13:03:07.860297,13.092133573399456,-2.8285552097894042,5.548199939727784,0.996844201484594,-0.00918858367805273,0.013716874360139892,-0.07764699127668646
68,2021-07-21 13:03:19.382067,13.23977538208904,-2.9659285432350306,4.84860019683838,0.9989560883361601,0.011266544018427211,0.044077737436496824,0.004117235052567136
69,2021-07-21 13:03:25.778204,15.722676098660092,-1.9771771951845767,4.087199974060058,0.9988790595206057,0.00853715134694135,-0.008916690422438709,0.04569720046151792
70,2021-07-21 13:03:27.225006,16.006958977023768,-2.0567592875358933,4.599099922180176,0.9989069511914944,-0.007305181339962745,-0.011485902791878498,0.044717012690464505
71,2021-07-21 13:03:33.620732,17.541607297106854,-1.325298459440149,3.979699897766113,0.9995054801681318,-0.0007570294462469847,-0.01296623953605837,0.0286373646235697
