,a_setpoints_t,setpoint_0,setpoint_1
0,2021-09-20 08:55:49.667406,0.32451472489409666,0.51199943754688
1,2021-09-20 08:55:49.768101,0.39604518174701175,0.49358211947416625
2,2021-09-20 08:55:49.867814,0.32173025908500624,0.4686028461355813
3,2021-09-20 08:55:49.967942,0.2366087044093871,0.4021595769833835
4,2021-09-20 08:55:50.067431,0.2886585635052507,0.3557832595188448
5,2021-09-20 08:55:50.168040,0.2769091620363893,0.33154718628899665
6,2021-09-20 08:55:50.267817,0.29244751395820046,0.3113664374421097
7,2021-09-20 08:55:50.368440,0.36525335890256727,0.3698259593796138
8,2021-09-20 08:55:50.468216,0.4137050222144148,0.41491326630321135
9,2021-09-20 08:55:50.567763,0.4615138278061748,0.4344853511196263
10,2021-09-20 08:55:50.668420,0.34871027728523574,0.3473505830636373
11,2021-09-20 08:55:50.767401,0.19532029472743018,0.39630793924852414
12,2021-09-20 08:55:50.868171,0.1686545474289443,0.4291975740545193
13,2021-09-20 08:55:50.968205,0.18357572742027609,0.35305203665048257
14,2021-09-20 08:55:51.067879,0.17676879681687013,0.4365190509528414
15,2021-09-20 08:55:51.168448,0.17322609257285576,0.5046067235147769
16,2021-09-20 08:55:51.267484,0.1748062664202692,0.5170173659751466
17,2021-09-20 08:55:51.367744,0.23077676785120116,0.4924580601800648
18,2021-09-20 08:55:51.468300,0.2331342309189764,0.4941099177701468
19,2021-09-20 08:55:51.567882,0.24785242881786682,0.47625297764697094
20,2021-09-20 08:55:51.668132,0.2176003904237328,0.3513530763783081
21,2021-09-20 08:55:51.768063,0.2440343014390524,0.4330990767230338
22,2021-09-20 08:55:51.867627,0.24840214690889809,0.43349870477746694
23,2021-09-20 08:55:51.968476,0.2871142653131232,0.5462188061028441
24,2021-09-20 08:55:52.068367,0.3947612221431603,0.5497083684689412
25,2021-09-20 08:55:52.168165,0.4199803123104585,0.4695364163536138
26,2021-09-20 08:55:52.267766,0.41850884980087366,0.4185765704507077
27,2021-09-20 08:55:52.367693,0.4858689362160549,0.43432117929097946
28,2021-09-20 08:55:52.467709,0.4022761370920501,0.47477289491165187
29,2021-09-20 08:55:52.568374,0.43502670323247794,0.47675588448906187
30,2021-09-20 08:55:52.668327,0.4787666119273559,0.4519654710903257
31,2021-09-20 08:55:52.768245,0.3473119480728849,0.37808263185091795
32,2021-09-20 08:55:52.867993,0.18849266448203442,0.3460579521360242
33,2021-09-20 08:55:52.967949,0.16934606387807616,0.34904614993676975
34,2021-09-20 08:55:53.067882,0.17126128084894882,0.34697432415328305
35,2021-09-20 08:55:53.168552,0.16994968044492365,0.3431350680248462
36,2021-09-20 08:55:53.267426,0.16847651684725393,0.44937597061629314
37,2021-09-20 08:55:53.368136,0.1834173673608328,0.5253976169890757
38,2021-09-20 08:55:53.467626,0.18408996164357141,0.589245056250065
39,2021-09-20 08:55:53.568296,0.2615100750354868,0.6387494667311435
40,2021-09-20 08:55:53.667981,0.3723561326494361,0.5444869055852477
41,2021-09-20 08:55:53.767650,0.28782868306186593,0.4917025735481928
42,2021-09-20 08:55:53.867771,0.3297245946267673,0.38849377343492353
43,2021-09-20 08:55:53.968438,0.3959581532684289,0.2933122155130577
44,2021-09-20 08:55:54.068464,0.2943203283508024,0.35806504094220104
45,2021-09-20 08:55:54.168281,0.1920033822093365,0.22801092203052034
46,2021-09-20 08:55:54.268418,0.31539885357098185,0.33702670051217326
47,2021-09-20 08:55:54.368187,0.4410442565434821,0.2935260978621228
48,2021-09-20 08:55:54.467744,0.5305160504543487,0.32775662826966695
49,2021-09-20 08:55:54.568416,0.5196365579511868,0.3677566628247449
50,2021-09-20 08:55:54.668315,0.39031849250281486,0.2613659568842492
51,2021-09-20 08:55:54.768469,0.37264219805075727,0.28849431833109296
52,2021-09-20 08:55:54.868181,0.4189728765482357,0.43867950748498646
53,2021-09-20 08:55:54.967803,0.3887356266096101,0.4960801950237679
54,2021-09-20 08:55:55.068445,0.2822505142908235,0.42598754638225833
55,2021-09-20 08:55:55.168137,0.2218864415639176,0.48681531753306984
56,2021-09-20 08:55:55.268040,0.1942593630635655,0.4271168578129927
57,2021-09-20 08:55:55.367855,0.1845772541463564,0.579510095232581
58,2021-09-20 08:55:55.467451,0.17408127638425774,0.5551351502953976
59,2021-09-20 08:55:55.568143,0.17209223026140497,0.5408961820967817
60,2021-09-20 08:55:55.667734,0.25736690648765387,0.5084854150048532
61,2021-09-20 08:55:55.768502,0.275377840661615,0.4426314711978247
62,2021-09-20 08:55:55.868281,0.24911155192542728,0.45540158353674814
63,2021-09-20 08:55:55.968301,0.3046481366732161,0.4579999513484764
64,2021-09-20 08:55:56.068437,0.39840169454478486,0.4230914037655708
65,2021-09-20 08:55:56.168057,0.5150599762985177,0.36440685637391246
66,2021-09-20 08:55:56.267766,0.525793944505071,0.22066038319852496
67,2021-09-20 08:55:56.367665,0.5035695602255759,0.18680680891940302
68,2021-09-20 08:55:56.467487,0.5030961457863056,0.1875532928988307
69,2021-09-20 08:55:56.568287,0.5097139465856355,0.32468492383536424
70,2021-09-20 08:55:56.668377,0.4435414799405958,0.39808258761203874
71,2021-09-20 08:55:56.768056,0.45098428577850114,0.49379808751262877
72,2021-09-20 08:55:56.868015,0.33209690055700486,0.5395056821094082
73,2021-09-20 08:55:56.968258,0.2577791755773347,0.5660340068640795
74,2021-09-20 08:55:57.067960,0.1704999397412546,0.5750224099983607
75,2021-09-20 08:55:57.167945,0.16995828434639793,0.5568883535437776
76,2021-09-20 08:55:57.267708,0.07095662106972657,0.5229926624642041
77,2021-09-20 08:55:57.368481,0.08235596848747728,0.522754996916726
78,2021-09-20 08:55:57.468218,0.18276662273994865,0.5252950016816941
79,2021-09-20 08:55:57.567893,0.20367133735797296,0.5544745550810093
80,2021-09-20 08:55:57.667395,0.26412787421754597,0.5650572103104827
81,2021-09-20 08:55:57.768275,0.3348911483860888,0.5198943005240081
82,2021-09-20 08:55:57.868214,0.37265958639899843,0.49142932238736103
83,2021-09-20 08:55:57.968519,0.4330558057024841,0.46990195167426035
84,2021-09-20 08:55:58.067432,0.4353304140035634,0.34351860300350967
85,2021-09-20 08:55:58.167646,0.5487569626167094,0.39620589765385833
86,2021-09-20 08:55:58.268205,0.47150283069103277,0.2329551231005179
87,2021-09-20 08:55:58.367840,0.49685727272034796,0.2873966467307004
88,2021-09-20 08:55:58.467556,0.5037363344983922,0.46789997362185387
89,2021-09-20 08:55:58.568246,0.5001771119263928,0.4759677429262006
90,2021-09-20 08:55:58.667943,0.4361477221962524,0.5414910887654343
91,2021-09-20 08:55:58.768384,0.3658180151376982,0.571119622557088
92,2021-09-20 08:55:58.867936,0.39060496883291174,0.5650218322325615
93,2021-09-20 08:55:58.967937,0.2966524792920255,0.5490565696249958
94,2021-09-20 08:55:59.068069,0.33078387217786376,0.5991650303034429
95,2021-09-20 08:55:59.167647,0.34009213525804954,0.6080555344283629
96,2021-09-20 08:55:59.267599,0.333454317789632,0.5508985669066557
97,2021-09-20 08:55:59.368288,0.35164703863228264,0.4430253712475643
98,2021-09-20 08:55:59.467447,0.37804681019271574,0.31436374139066997
99,2021-09-20 08:55:59.568007,0.3480508131924709,0.44514680364507225
100,2021-09-20 08:55:59.667602,0.20750104357638022,0.4303248343724088
101,2021-09-20 08:55:59.768078,0.2303490552391565,0.4916701037015443
102,2021-09-20 08:55:59.867471,0.19585746667466575,0.40735023978783
103,2021-09-20 08:55:59.968233,0.1843250333312495,0.41853072458502877
104,2021-09-20 08:56:00.068272,0.21465247661867368,0.43572486397108956
105,2021-09-20 08:56:00.168044,0.30693651103407343,0.4036178299328631
106,2021-09-20 08:56:00.267784,0.41678098186479956,0.4085793066995341
107,2021-09-20 08:56:00.367490,0.41829217487021153,0.3111464234328615
108,2021-09-20 08:56:00.468216,0.41456582725772745,0.35833766900952096
109,2021-09-20 08:56:00.567775,0.3330429892973684,0.4300087292446289
110,2021-09-20 08:56:00.667732,0.29033650457631766,0.4513665929986242
111,2021-09-20 08:56:00.768354,0.3003879333267266,0.40331826723074515
112,2021-09-20 08:56:00.867938,0.3159579022677341,0.3802656279818476
113,2021-09-20 08:56:00.968395,0.27940341326751506,0.34864347566111037
114,2021-09-20 08:56:01.067583,0.371761762642511,0.3752087330733933
115,2021-09-20 08:56:01.168259,0.4120570704419144,0.39462278706982873
116,2021-09-20 08:56:01.268164,0.391251738077547,0.42403353626912443
117,2021-09-20 08:56:01.367758,0.4481030841157363,0.3541482695888411
118,2021-09-20 08:56:01.468416,0.34146994081435905,0.3714570959554775
119,2021-09-20 08:56:01.568221,0.37292701923955257,0.47429477976190254
120,2021-09-20 08:56:01.668448,0.21896769294503726,0.4696393524858215
121,2021-09-20 08:56:01.768112,0.1704441798154911,0.5419042362543163
122,2021-09-20 08:56:01.868299,0.199582266563564,0.549550654778096
123,2021-09-20 08:56:01.967934,0.18299751262989378,0.6128177054980017
124,2021-09-20 08:56:02.067425,0.2763537381655508,0.5072531498433512
125,2021-09-20 08:56:02.167601,0.2407288094764448,0.46685201598955295
126,2021-09-20 08:56:02.267788,0.2904214980411635,0.28174488818530186
127,2021-09-20 08:56:02.367893,0.31550822550299196,0.3774075399763961
128,2021-09-20 08:56:02.467497,0.25033373200148423,0.36331261272742643
129,2021-09-20 08:56:02.568052,0.18050773143746282,0.42802897287409536
130,2021-09-20 08:56:02.667688,0.395739235182467,0.5083630755842907
131,2021-09-20 08:56:02.767416,0.33123717747086057,0.393472665710062
132,2021-09-20 08:56:02.868212,0.41887951891782227,0.23356002250620692
133,2021-09-20 08:56:02.967898,0.43015532235543913,0.19813661015431522
134,2021-09-20 08:56:03.068057,0.473677130194049,0.24440228025087485
135,2021-09-20 08:56:03.167790,0.42080134124820534,0.3292773949790088
136,2021-09-20 08:56:03.267642,0.43855200211425893,0.43477337219098144
137,2021-09-20 08:56:03.368503,0.4091600334583314,0.39513022263076036
138,2021-09-20 08:56:03.468264,0.46102430586549475,0.3885487915478953
139,2021-09-20 08:56:03.567876,0.39979233693105287,0.4778530792865618
140,2021-09-20 08:56:03.667814,0.32025558619349886,0.521757952626862
141,2021-09-20 08:56:03.767622,0.28225315899530695,0.6471170482668704
142,2021-09-20 08:56:03.868469,0.21012429696186055,0.608077147391408
143,2021-09-20 08:56:03.968089,0.18278015476417667,0.6837545311766393
144,2021-09-20 08:56:04.068045,0.17159067234323644,0.6971193152898363
145,2021-09-20 08:56:04.167838,0.16842166141358225,0.5463773537299041
146,2021-09-20 08:56:04.267678,0.1872666879227301,0.49269330456553173
147,2021-09-20 08:56:04.368447,0.2088630855844094,0.37136383107532284
148,2021-09-20 08:56:04.467602,0.4560378085571609,0.53237434443193
149,2021-09-20 08:56:04.568338,0.4661060692829733,0.5159711575669913
150,2021-09-20 08:56:04.668164,0.4944507549388734,0.4747807510330042
151,2021-09-20 08:56:04.768035,0.439378683787124,0.46536881007427283
152,2021-09-20 08:56:04.867761,0.530607139563809,0.35129473988884696
153,2021-09-20 08:56:04.968263,0.5080119777834163,0.3199422299133496
154,2021-09-20 08:56:05.067778,0.5225049490280205,0.3052321247717632
155,2021-09-20 08:56:05.168550,0.4570347650546588,0.217607966345219
156,2021-09-20 08:56:05.267761,0.4713190935134704,0.30995556585022854
157,2021-09-20 08:56:05.367395,0.44279730023471275,0.3384129921730842
158,2021-09-20 08:56:05.468009,0.4473826123859236,0.3477151515138446
159,2021-09-20 08:56:05.567657,0.4307285869005888,0.37608033471188157
160,2021-09-20 08:56:05.667608,0.39808938296454827,0.4278070604112267
161,2021-09-20 08:56:05.767490,0.3270482729844396,0.48477384909310883
162,2021-09-20 08:56:05.868354,0.27684652550529204,0.5345501038572198
163,2021-09-20 08:56:05.968454,0.2734935477739651,0.5943368862034785
164,2021-09-20 08:56:06.068248,0.2876524778088016,0.6127761131659479
165,2021-09-20 08:56:06.168188,0.33197665378817953,0.5785291547967037
166,2021-09-20 08:56:06.268053,0.27995338213241167,0.5431722832593122
167,2021-09-20 08:56:06.367967,0.3103997883618069,0.5240660547217575
168,2021-09-20 08:56:06.468111,0.35671902454529636,0.48444148739710957
169,2021-09-20 08:56:06.567799,0.2950599167452182,0.4633058218280075
170,2021-09-20 08:56:06.667523,0.2438627149513333,0.41636459288958044
171,2021-09-20 08:56:06.768485,0.266190569354363,0.3844664780400505
172,2021-09-20 08:56:06.868262,0.3354446741094243,0.2604782437068734
173,2021-09-20 08:56:06.968217,0.42657638101701567,0.4034830081108112
174,2021-09-20 08:56:07.067941,0.4517490702963592,0.4142847256912907
175,2021-09-20 08:56:07.168209,0.4870697277194154,0.3540127735843799
176,2021-09-20 08:56:07.267890,0.41068722023709847,0.33936254574843056
177,2021-09-20 08:56:07.367614,0.41288567994122444,0.3392347272042635
178,2021-09-20 08:56:07.468420,0.342768947790677,0.34677257749601237
179,2021-09-20 08:56:07.567470,0.3421333635825437,0.4009946976059585
180,2021-09-20 08:56:07.667674,0.3260669045430609,0.5106069078962993
181,2021-09-20 08:56:07.768366,0.23679609238206398,0.4850387090639331
182,2021-09-20 08:56:07.868170,0.2681564375414522,0.5300070509537249
183,2021-09-20 08:56:07.968045,0.29392321113094255,0.517718586726388
184,2021-09-20 08:56:08.067732,0.3043335038043391,0.48358620793680773
185,2021-09-20 08:56:08.168455,0.22277537243992435,0.3834796358794635
186,2021-09-20 08:56:08.268198,0.19148900031978427,0.4241922411609086
187,2021-09-20 08:56:08.368384,0.17559225901076578,0.39331150317940256
188,2021-09-20 08:56:08.468012,0.1717129189401283,0.44857248218608653
189,2021-09-20 08:56:08.568014,0.17245957166795806,0.47086428371765454
190,2021-09-20 08:56:08.667687,0.22281582134169345,0.42969302354267386
191,2021-09-20 08:56:08.767430,0.3038368441177813,0.482690553803644
192,2021-09-20 08:56:08.868350,0.40262637650964195,0.388010306471454
193,2021-09-20 08:56:08.967618,0.4653619598954952,0.43136991053222196
194,2021-09-20 08:56:09.068284,0.5228656797196478,0.451780858061259
195,2021-09-20 08:56:09.168194,0.4684128634866842,0.4150235927492457
196,2021-09-20 08:56:09.267719,0.46852123183537236,0.5209771160222965
197,2021-09-20 08:56:09.368424,0.5001081508820259,0.49138142375484095
198,2021-09-20 08:56:09.467561,0.4894520643439769,0.3502799295919101
199,2021-09-20 08:56:09.568217,0.4843756598661787,0.2177038669603711
200,2021-09-20 08:56:09.668028,0.4138883678165513,0.29655418945873047
201,2021-09-20 08:56:09.767822,0.4171539925453824,0.4181572264415507
202,2021-09-20 08:56:09.867716,0.3670366282054229,0.4836304923179472
203,2021-09-20 08:56:09.967607,0.28088621398906294,0.6678103585480681
204,2021-09-20 08:56:10.068269,0.20178623929546674,0.5416531622817226
205,2021-09-20 08:56:10.168430,0.17074456948247568,0.536866246646946
206,2021-09-20 08:56:10.267879,0.16882975856218943,0.5672445891456743
207,2021-09-20 08:56:10.367544,0.17596289897763875,0.5167075959951605
208,2021-09-20 08:56:10.467409,0.18158571486525246,0.4673108337479571
209,2021-09-20 08:56:10.567998,0.2561770628231929,0.3406322782746652
210,2021-09-20 08:56:10.667557,0.32508899139116443,0.38616293511699523
211,2021-09-20 08:56:10.768373,0.37167094716143684,0.37977317999658033
212,2021-09-20 08:56:10.868138,0.2842890163288364,0.4148853737044104
213,2021-09-20 08:56:10.968364,0.28277743778164693,0.4068702160416034
214,2021-09-20 08:56:11.068033,0.4198426277183751,0.4490523307040679
215,2021-09-20 08:56:11.168131,0.39221580540129886,0.5122002505568644
216,2021-09-20 08:56:11.267985,0.4389429216449674,0.471594599710116
217,2021-09-20 08:56:11.367655,0.44201003559506546,0.4000013474103086
218,2021-09-20 08:56:11.467400,0.4096218077219636,0.2912939616570663
219,2021-09-20 08:56:11.568040,0.39311459478023125,0.33099784682531797
220,2021-09-20 08:56:11.667890,0.4079719132313485,0.3155118803625009
221,2021-09-20 08:56:11.767730,0.4290830182330306,0.4328521793146564
222,2021-09-20 08:56:11.867419,0.31691038394347165,0.5172377850973523
223,2021-09-20 08:56:11.968444,0.22902868782674723,0.41351206574097044
224,2021-09-20 08:56:12.068297,0.1976259849159553,0.3410088740786923
225,2021-09-20 08:56:12.168407,0.1966663823899099,0.2967584374055642
226,2021-09-20 08:56:12.268147,0.20216314975161137,0.2766031954594482
227,2021-09-20 08:56:12.367823,0.18605553052407378,0.37480892311593805
228,2021-09-20 08:56:12.468421,0.18865441206378072,0.4045335205428997
229,2021-09-20 08:56:12.567899,0.25404318858675895,0.46889854801599506
230,2021-09-20 08:56:12.667765,0.32199346797281564,0.4973296068560802
231,2021-09-20 08:56:12.767583,0.37805906081124524,0.46255262528214297
232,2021-09-20 08:56:12.868505,0.4514681367105462,0.4533489983133736
233,2021-09-20 08:56:12.967581,0.4617478020519014,0.4697176050988141
234,2021-09-20 08:56:13.068192,0.48904035687388997,0.413983967786961
235,2021-09-20 08:56:13.168026,0.4964738980579566,0.43069719177167876
236,2021-09-20 08:56:13.267953,0.45917931550967517,0.438663850872136
237,2021-09-20 08:56:13.367568,0.43699892330242857,0.40456919617140974
238,2021-09-20 08:56:13.468394,0.36366754641806953,0.37195296408559086
239,2021-09-20 08:56:13.568074,0.3721441235541051,0.41365440959411526
240,2021-09-20 08:56:13.668212,0.4109308219988311,0.4781930963938572
241,2021-09-20 08:56:13.768019,0.3763852898094231,0.5499257061972078
242,2021-09-20 08:56:13.867891,0.27488978829282046,0.6377880824255729
243,2021-09-20 08:56:13.967947,0.2767535964127783,0.5902511378346551
244,2021-09-20 08:56:14.067590,0.410076431556854,0.5551697739095812
245,2021-09-20 08:56:14.168219,0.4207824140693628,0.5431468185861676
246,2021-09-20 08:56:14.268085,0.4379853679861326,0.5278013848278912
247,2021-09-20 08:56:14.367819,0.38444453666932127,0.442698813181434
248,2021-09-20 08:56:14.467856,0.31536516302191436,0.44935076520681877
249,2021-09-20 08:56:14.568451,0.20947976925695921,0.3715728358212941
250,2021-09-20 08:56:14.667866,0.3199541685385532,0.40469903799757523
251,2021-09-20 08:56:14.767446,0.4105909492296608,0.4033662321927125
252,2021-09-20 08:56:14.868194,0.3659508859736904,0.46645829793328797
253,2021-09-20 08:56:14.968000,0.41755647735996726,0.45864625867814957
254,2021-09-20 08:56:15.067935,0.3854642874384606,0.4518055564229302
255,2021-09-20 08:56:15.167723,0.3554544962055836,0.5069454654798986
256,2021-09-20 08:56:15.267475,0.37069655972578386,0.4768802791172986
257,2021-09-20 08:56:15.367614,0.32018261679510884,0.4789520037459907
258,2021-09-20 08:56:15.468220,0.4035871051329553,0.48688532345874647
259,2021-09-20 08:56:15.567747,0.38474119160748826,0.47486750356379037
260,2021-09-20 08:56:15.667616,0.39298061621964786,0.4079032033830925
261,2021-09-20 08:56:15.768521,0.4479240733864545,0.4029749227411595
262,2021-09-20 08:56:15.868186,0.43442933854177757,0.369893842637591
