,a_nav_status_xi,nav_status_D,nav_status_E,nav_status_N,nav_status_alt,nav_status_origin_lat,nav_status_origin_lon,nav_status_pitch,nav_status_roll,nav_status_yaw
0,2021-07-22 12:20:12.750692,0.0,-42.56399822073552,4.974457707581596,0.0,39.54333,2.37794,-0.0,0.0,2.447903871536255
1,2021-07-22 12:20:12.781674,0.0,-42.56987213499971,4.970844432005864,0.0,39.54333,2.37794,-0.0,0.0,2.4100658893585205
2,2021-07-22 12:20:12.818855,0.0,-42.57573251601459,4.966973816531267,0.0,39.54333,2.37794,-0.0,0.0,2.3756749629974365
3,2021-07-22 12:20:12.851852,0.0,-42.581342591050976,4.962954160113015,0.0,39.54333,2.37794,-0.0,0.0,2.3223776817321777
4,2021-07-22 12:20:12.878635,0.0,-42.577139541149656,4.98453700956782,0.0,39.54333,2.37794,-0.0,0.0,2.3354272842407227
5,2021-07-22 12:20:12.945785,0.0,-42.58552148061801,4.986733561104595,0.0,39.54333,2.37794,-0.0,0.0,2.3509528636932373
6,2021-07-22 12:20:12.990631,0.0,-42.58885325885928,4.987743602870914,0.0,39.54333,2.37794,-0.0,0.0,2.3827357292175293
7,2021-07-22 12:20:13.027272,0.0,-42.59331525724871,4.989308988136472,0.0,39.54333,2.37794,-0.0,0.0,2.403348684310913
8,2021-07-22 12:20:13.052202,0.0,-42.59853800491067,4.991279353281372,0.0,39.54333,2.37794,-0.0,0.0,2.3824105262756348
9,2021-07-22 12:20:13.081039,0.0,-42.58524785033899,5.000783748515901,0.0,39.54333,2.37794,-0.0,0.0,2.3836734294891357
10,2021-07-22 12:20:13.161337,0.0,-42.58736341742773,5.007447177781385,0.0,39.54333,2.37794,-0.0,0.0,2.368682384490967
11,2021-07-22 12:20:13.187773,0.0,-42.58840086323184,5.0109977305298266,0.0,39.54333,2.37794,-0.0,0.0,2.373737096786499
12,2021-07-22 12:20:13.221078,0.0,-42.58944847458588,5.014682641992553,0.0,39.54333,2.37794,-0.0,0.0,2.358800172805786
13,2021-07-22 12:20:13.251538,0.0,-42.59024067700664,5.017722673366591,0.0,39.54333,2.37794,-0.0,0.0,2.3961076736450195
14,2021-07-22 12:20:13.292416,0.0,-42.5911384749223,5.021753349111453,0.0,39.54333,2.37794,-0.0,0.0,2.4187607765197754
15,2021-07-22 12:20:13.328174,0.0,-42.614782081746206,5.027958891494484,0.0,39.54333,2.37794,-0.0,0.0,2.3780629634857178
16,2021-07-22 12:20:13.386531,0.0,-42.6249321105084,5.037020364802584,0.0,39.54333,2.37794,-0.0,0.0,2.3570899963378906
17,2021-07-22 12:20:13.413190,0.0,-42.63110436630813,5.0426006429986385,0.0,39.54333,2.37794,-0.0,0.0,2.3461384773254395
18,2021-07-22 12:20:13.445290,0.0,-42.636534219451065,5.047450264892423,0.0,39.54333,2.37794,-0.0,0.0,2.3547890186309814
19,2021-07-22 12:20:13.485681,0.0,-42.63386795673095,5.039800541160047,0.0,39.54333,2.37794,-0.0,0.0,2.34033203125
20,2021-07-22 12:20:13.518079,0.0,-42.63769853767314,5.042342225841872,0.0,39.54333,2.37794,-0.0,0.0,2.3409297466278076
21,2021-07-22 12:20:13.557315,0.0,-42.640963412779335,5.044523930570452,0.0,39.54333,2.37794,-0.0,0.0,2.3476521968841553
22,2021-07-22 12:20:13.595325,0.0,-42.644978942661936,5.047271419578017,0.0,39.54333,2.37794,-0.0,0.0,2.3474762439727783
23,2021-07-22 12:20:13.659335,0.0,-42.6537867064639,5.053503363829945,0.0,39.54333,2.37794,-0.0,0.0,2.3377835750579834
24,2021-07-22 12:20:13.687093,0.0,-42.65800302325538,5.056589473142821,0.0,39.54333,2.37794,-0.0,0.0,2.3681094646453857
25,2021-07-22 12:20:13.718423,0.0,-42.61363137968613,5.062466262592931,0.0,39.54333,2.37794,-0.0,0.0,2.3726561069488525
26,2021-07-22 12:20:13.750536,0.0,-42.60959854069673,5.066014461542036,0.0,39.54333,2.37794,-0.0,0.0,2.3492367267608643
27,2021-07-22 12:20:13.783856,0.0,-42.60531303809777,5.069742982006924,0.0,39.54333,2.37794,-0.0,0.0,2.355405330657959
28,2021-07-22 12:20:13.853252,0.0,-42.59648707739358,5.077456256480244,0.0,39.54333,2.37794,-0.0,0.0,2.357604503631592
29,2021-07-22 12:20:13.887617,0.0,-42.605374557438246,5.073830840633933,0.0,39.54333,2.37794,-0.0,0.0,2.355623483657837
30,2021-07-22 12:20:13.916496,0.0,-42.603400745575115,5.076360244857065,0.0,39.54333,2.37794,-0.0,0.0,2.333683967590332
31,2021-07-22 12:20:13.945568,0.0,-42.601336966664746,5.078998759803699,0.0,39.54333,2.37794,-0.0,0.0,2.32485294342041
32,2021-07-22 12:20:13.978218,0.0,-42.59922302190393,5.081662500477685,0.0,39.54333,2.37794,-0.0,0.0,2.344674587249756
33,2021-07-22 12:20:14.044903,0.0,-42.594686389221536,5.087130329406886,0.0,39.54333,2.37794,-0.0,0.0,2.355283260345459
34,2021-07-22 12:20:14.083681,0.0,-42.6016479727897,5.076719171708265,0.0,39.54333,2.37794,-0.0,0.0,2.3779895305633545
35,2021-07-22 12:20:14.121094,0.0,-42.60106087686882,5.076996926085738,0.0,39.54333,2.37794,-0.0,0.0,2.3432295322418213
36,2021-07-22 12:20:14.154345,0.0,-42.6004578929287,5.077264381547007,0.0,39.54333,2.37794,-0.0,0.0,2.3767027854919434
37,2021-07-22 12:20:14.187795,0.0,-42.59981171088383,5.077524164951149,0.0,39.54333,2.37794,-0.0,0.0,2.38724946975708
38,2021-07-22 12:20:14.254343,0.0,-42.5984264542651,5.077997247715753,0.0,39.54333,2.37794,-0.0,0.0,2.418421745300293
39,2021-07-22 12:20:14.284686,0.0,-42.59766757254766,5.078215599342882,0.0,39.54333,2.37794,-0.0,0.0,2.4400322437286377
40,2021-07-22 12:20:14.318584,0.0,-42.60703877897753,5.074783796859245,0.0,39.54333,2.37794,-0.0,0.0,2.4585840702056885
41,2021-07-22 12:20:14.350546,0.0,-42.60800895684561,5.074435309029011,0.0,39.54333,2.37794,-0.0,0.0,2.4728386402130127
42,2021-07-22 12:20:14.384069,0.0,-42.608990485082565,5.074084325193122,0.0,39.54333,2.37794,-0.0,0.0,2.4742887020111084
43,2021-07-22 12:20:14.446896,0.0,-42.61096865771962,5.073370633213728,0.0,39.54333,2.37794,-0.0,0.0,2.5220253467559814
44,2021-07-22 12:20:14.490721,0.0,-42.61176343467808,5.073088592329651,0.0,39.54333,2.37794,-0.0,0.0,2.500030517578125
45,2021-07-22 12:20:14.529170,0.0,-42.6040907615544,5.071147318518085,0.0,39.54333,2.37794,-0.0,0.0,2.5191242694854736
46,2021-07-22 12:20:14.546676,0.0,-42.60360289841226,5.070465450397313,0.0,39.54333,2.37794,-0.0,0.0,2.5333714485168457
47,2021-07-22 12:20:14.615499,0.0,-42.60257849352317,5.0689889675831346,0.0,39.54333,2.37794,-0.0,0.0,2.5560390949249268
48,2021-07-22 12:20:14.657083,0.0,-42.60204196013971,5.068198946053498,0.0,39.54333,2.37794,-0.0,0.0,2.5706920623779297
49,2021-07-22 12:20:14.690696,0.0,-42.60149897957179,5.067397085655232,0.0,39.54333,2.37794,-0.0,0.0,2.575599193572998
50,2021-07-22 12:20:14.724562,0.0,-42.61360924459692,5.082979698260017,0.0,39.54333,2.37794,-0.0,0.0,2.5761725902557373
51,2021-07-22 12:20:14.780812,0.0,-42.616620363880635,5.0870621999206,0.0,39.54333,2.37794,-0.0,0.0,2.597416639328003
52,2021-07-22 12:20:14.810858,0.0,-42.61811824763875,5.089107264167885,0.0,39.54333,2.37794,-0.0,0.0,2.602719306945801
53,2021-07-22 12:20:14.846133,0.0,-42.6196484560616,5.091235313289688,0.0,39.54333,2.37794,-0.0,0.0,2.59159255027771
54,2021-07-22 12:20:14.890902,0.0,-42.620919915645295,5.092995792885814,0.0,39.54333,2.37794,-0.0,0.0,2.6138429641723633
