,a_modem_delayed_t,modem_delayed_X,modem_delayed_Y,modem_delayed_Z,modem_delayed_ori_W,modem_delayed_ori_X,modem_delayed_ori_Y,modem_delayed_ori_Z
0,2021-09-20 09:14:45.231722,-143.94120355222606,-37.730926890903305,26.389899063110352,0.9870118844594491,0.0,0.0,-0.1606472531225077
1,2021-09-20 09:14:46.273303,-152.05740998577747,-36.47574981395182,28.337099838256837,0.9923830828939556,0.0,0.0,-0.12319016513459329
2,2021-09-20 09:14:47.320418,-145.67504512529862,-38.165521954221816,26.60190086364746,0.9851775203471357,0.0,0.0,-0.1715379066057095
3,2021-09-20 09:14:48.354192,-151.13594957376134,-35.940407747467006,27.216000366210938,0.9894753035324111,0.0,0.0,-0.1447018441466552
4,2021-09-20 09:14:50.363971,-154.6580612806531,-35.9811482729754,30.234999465942384,0.987361762014577,0.0,0.0,-0.15848265176816573
5,2021-09-20 09:14:51.422983,-160.72598790404123,-35.13391196601576,32.28539924621582,0.9926834121896015,0.0,0.0,-0.1207461931640485
6,2021-09-20 09:14:52.484562,-152.9163230564187,-37.57787701485633,31.190100479125977,0.9937534975704194,0.0,0.0,-0.11159742858398836
7,2021-09-20 09:14:53.619804,-147.1681352932739,-37.304576366905536,24.005900192260743,0.987448040774264,0.0,0.0,-0.15794418878536642
8,2021-09-20 09:14:54.659664,-156.5434227258365,-35.25939202542733,26.69039993286133,0.995240016775185,0.0,0.0,-0.0974541379795103
9,2021-09-20 09:14:55.697754,-150.74523948270354,-37.50372552487353,27.04169921875,0.9911860026024738,0.0,0.0,-0.13247757638532168
10,2021-09-20 09:14:56.746333,-159.2728409087502,-35.07065179497921,25.608799743652344,0.9954573938242913,0.0,0.0,-0.09520807255978714
11,2021-09-20 09:14:57.777226,-157.11848572417097,-36.34646364969835,28.252400207519532,0.9958090491449464,0.0,0.0,-0.09145675284547185
12,2021-09-20 09:14:58.810803,-149.75755873470905,-38.60187027685414,27.383799362182618,0.9896603758787361,0.0,0.0,-0.1434306118496285
13,2021-09-20 09:14:59.864816,-152.06254353954765,-37.570003500532096,26.845799255371094,0.9941440503294022,0.0,0.0,-0.10806297790941607
14,2021-09-20 09:15:00.908732,-152.8569407940257,-37.750367279464825,26.281500625610352,0.9903356337910529,0.0,0.0,-0.13869150097851543
15,2021-09-20 09:15:01.943752,-147.47928350089555,-40.01707836290737,27.256199645996094,0.9891899363627382,0.0,0.0,-0.14663993248321502
16,2021-09-20 09:15:02.984265,-151.41680033339276,-38.41428142084315,27.070999908447266,0.9905324210054436,0.0,0.0,-0.1372789967077796
17,2021-09-20 09:15:04.046622,-155.91514330795084,-37.10691182257415,25.46279983520508,0.9954626786780986,0.0,0.0,-0.09515280005877173
18,2021-09-20 09:15:05.185153,-161.88449616431728,-35.91428430460826,26.23880081176758,0.9961116081508565,0.0,0.0,-0.08810030707729961
19,2021-09-20 09:15:06.222192,-157.63958921986023,-38.21672383566096,28.078900146484376,0.9935214827175572,0.0,0.0,-0.11364446039603796
20,2021-09-20 09:15:07.259385,-161.05190659193167,-37.50872273916485,28.401800918579102,0.9960977426765221,0.0,0.0,-0.08825693760117291
21,2021-09-20 09:15:08.294772,-153.0048210420589,-37.91680086364258,24.910700607299805,0.989938953436005,0.0,0.0,-0.1414951181844347
22,2021-09-20 09:15:09.336413,-152.61474450189485,-38.65349472544136,25.930399703979493,0.9920814386369073,0.0,0.0,-0.1255962543713957
23,2021-09-20 09:15:10.374010,-165.0952365650484,-38.37130074563099,29.940499114990235,0.9957311660421949,0.0,0.0,-0.09230083949916615
24,2021-09-20 09:15:11.413576,-151.69249113615822,-39.16033594114657,26.383499908447266,0.987347444138157,0.0,0.0,-0.15857182774329426
25,2021-09-20 09:15:12.459488,-169.68956821015726,-36.25467067896018,28.07519989013672,0.9978301370147737,0.0,0.0,-0.06584085103549274
26,2021-09-20 09:15:13.494724,-164.06648818696436,-37.345775543098455,27.581299591064454,0.9931047114826581,0.0,0.0,-0.11723067871059319
27,2021-09-20 09:15:14.554512,-165.50490712156963,-38.22492507414147,28.673600006103516,0.9958630120999883,0.0,0.0,-0.09086727205731819
28,2021-09-20 09:15:15.697017,-154.4238267874268,-39.354853652257745,27.10579948425293,0.9896477932184917,0.0,0.0,-0.14351740444200276
29,2021-09-20 09:15:16.745505,-176.21736361447714,-36.56693307786719,24.395199584960938,0.9995375079565055,0.0,0.0,-0.030410034332414005
30,2021-09-20 09:15:17.780414,-161.00949933767996,-38.20870282803543,24.79300003051758,0.9943231763483223,0.0,0.0,-0.10640216622129012
31,2021-09-20 09:15:18.808955,-168.99583841578243,-37.786145301246194,25.908200073242188,0.9969499015732874,0.0,0.0,-0.07804417821344822
32,2021-09-20 09:15:19.839895,-156.93983423404825,-39.5893542714776,26.54180030822754,0.9898979010520825,0.0,0.0,-0.1417820351549567
33,2021-09-20 09:15:20.885021,-164.16055494409466,-38.14306645303516,24.525099563598634,0.9949794751844129,0.0,0.0,-0.10007918845469484
34,2021-09-20 09:15:21.933621,-163.62603339398342,-38.62635795720681,26.914500045776368,0.9939802313087321,0.0,0.0,-0.10955957177462612
35,2021-09-20 09:15:37.355025,-166.7079481208754,-39.80996240883913,23.480400848388673,0.9928072412628145,0.0,0.0,-0.11972377247698031
36,2021-09-20 09:15:38.392175,-179.2481927226725,-40.42436731983089,23.9835994720459,0.997131415347284,0.0,0.0,-0.07568976501167231
37,2021-09-20 09:15:39.429853,-166.788123035797,-40.83231127252938,25.765499877929688,0.9937812950391179,0.0,0.0,-0.11134961890538157
38,2021-09-20 09:15:40.473358,-177.58319027263218,-40.855958911910406,26.997399139404298,0.9955359806646543,0.0,0.0,-0.09438279081519613
39,2021-09-20 09:15:41.511263,-172.58702589680703,-40.82480084522537,24.712099838256837,0.9975321310811276,0.0,0.0,-0.07021144821711142
40,2021-09-20 09:15:42.550800,-182.85378719688572,-42.40415119179528,24.82910041809082,0.999565061983767,0.0,0.0,-0.02949045373316538
41,2021-09-20 09:15:43.593994,-167.87986835231203,-40.60989723144759,27.954600143432618,0.9943674367223856,0.0,0.0,-0.1059877388481922
42,2021-09-20 09:15:44.629854,-177.0597193320232,-40.83066571522828,26.007500457763673,0.9963942069007333,0.0,0.0,-0.08484447215145242
43,2021-09-20 09:15:45.666654,-184.1661587052849,-42.0813338840788,25.511700439453126,0.9995118443198031,0.0,0.0,-0.03124216804937962
44,2021-09-20 09:15:46.706381,-173.55984836362566,-41.82519848697521,24.38729934692383,0.9922825247387971,0.0,0.0,-0.12399754472568666
45,2021-09-20 09:15:47.743784,-171.07012905437438,-40.102294112023685,23.17470054626465,0.9910392350225109,0.0,0.0,-0.1335710846178784
46,2021-09-20 09:15:48.783724,-178.9282719621458,-40.70116140567171,25.715300369262696,0.9958943736451181,0.0,0.0,-0.09052290617295611
47,2021-09-20 09:15:49.832674,-168.07169449225984,-41.35467735803694,25.846199798583985,0.9915146556653655,0.0,0.0,-0.12999495221273719
48,2021-09-20 09:15:50.968636,-179.51008428393956,-42.49799800389445,24.790299224853516,0.9976193901451594,0.0,0.0,-0.0689605133855614
49,2021-09-20 09:15:52.011968,-176.55550716720893,-43.18929652222633,25.2512996673584,0.9964422944820791,0.0,0.0,-0.08427783675017765
50,2021-09-20 09:15:53.051098,-178.37704135566133,-42.94457848763636,24.667799758911134,0.9962894719831169,0.0,0.0,-0.08606560297588131
51,2021-09-20 09:15:54.088628,-175.5072278040119,-42.281797701158325,26.279299545288087,0.996672493148051,0.0,0.0,-0.08151037603917888
52,2021-09-20 09:15:55.125952,-189.84420889222957,-44.59484602099283,26.0322998046875,0.9985104238181025,0.0,0.0,-0.05456128230341825
53,2021-09-20 09:15:56.156997,-176.1050206338395,-43.16229816977416,25.300200271606446,0.9939722699705896,0.0,0.0,-0.10963177700609145
54,2021-09-20 09:15:57.194035,-172.79588039388565,-41.90677853262562,24.157200622558594,0.992050931266439,0.0,0.0,-0.1258369968387324
55,2021-09-20 09:15:58.242812,-183.6520555467282,-43.41311932934677,24.264799880981446,0.998781106021397,0.0,0.0,-0.04935891261641579
56,2021-09-20 09:15:59.303682,-173.94690044538228,-43.51834634272875,25.614399719238282,0.9927759307371178,0.0,0.0,-0.11998312943513967
57,2021-09-20 09:16:00.436965,-165.62013871968097,-42.48145378862044,26.364800262451173,0.9903587941319362,0.0,0.0,-0.13852602241289264
58,2021-09-20 09:16:01.475835,-179.79614822387174,-43.92941874836497,23.306500244140626,0.9961865800495914,0.0,0.0,-0.08724848267505349
59,2021-09-20 09:16:02.525197,-184.66344058323233,-45.28101378687576,23.542000579833985,0.998223071442901,0.0,0.0,-0.05958774739072563
60,2021-09-20 09:16:03.563196,-167.14830069906205,-43.121585720813044,25.347500610351563,0.9898268667179952,0.0,0.0,-0.14227710259643325
61,2021-09-20 09:16:04.606089,-170.5467472260514,-42.14010748810287,26.494700241088868,0.9909078101606005,0.0,0.0,-0.13454260203639315
62,2021-09-20 09:16:05.641172,-181.78094722620418,-43.55815058810174,25.889099884033204,0.9958775018700704,0.0,0.0,-0.09070833075868978
63,2021-09-20 09:16:06.679468,-185.72157488605268,-45.42542536945554,27.67899971008301,0.9981766475657792,0.0,0.0,-0.06036041960044929
64,2021-09-20 09:16:07.718325,-172.38493096004095,-42.67302647099615,25.530199813842774,0.9918369438936115,0.0,0.0,-0.12751265320657756
65,2021-09-20 09:16:08.752044,-174.3347077140558,-42.50090234327328,25.498299407958985,0.9929352653235671,0.0,0.0,-0.11865731699653989
66,2021-09-20 09:16:09.813262,-186.3213738120297,-44.15943573747546,25.632300186157227,0.9967279804288985,0.0,0.0,-0.08082903581095818
67,2021-09-20 09:16:10.941279,-182.31514986319632,-43.69874321602339,25.356400299072266,0.9953292103685853,0.0,0.0,-0.09653891954568534
68,2021-09-20 09:16:11.975456,-192.00904037907853,-45.672941124420106,24.320200729370118,0.998987186384281,0.0,0.0,-0.04499557133783043
69,2021-09-20 09:16:13.015957,-180.73336597858486,-43.7147065930606,24.819800186157227,0.9954692556722267,0.0,0.0,-0.09508396821432678
70,2021-09-20 09:16:14.053078,-177.88549500770304,-42.74418893380849,25.75289993286133,0.9935424591977967,0.0,0.0,-0.11346092618692376
71,2021-09-20 09:16:15.091663,-190.42955640656922,-46.38382178580031,23.961100387573243,0.9983974939935778,0.0,0.0,-0.05659014037218585
72,2021-09-20 09:16:16.122612,-174.33324224779443,-43.09808753830961,24.792900848388673,0.9944163912908532,0.0,0.0,-0.1055274406591799
73,2021-09-20 09:16:17.182341,-198.1942609104513,-49.01672394248351,25.869099426269532,0.9998355557839198,0.0,0.0,-0.01813453584352527
74,2021-09-20 09:16:18.319229,-180.92372148268907,-43.86719205570169,25.07639961242676,0.9957317895045662,0.0,0.0,-0.09229411340943838
75,2021-09-20 09:16:19.355687,-200.666572201307,-49.444120424178735,23.941199111938477,0.9997602376168797,0.0,0.0,-0.02189674131555357
76,2021-09-20 09:16:20.393189,-178.02061990920214,-43.18195206563976,24.027399826049805,0.9922733529529514,0.0,0.0,-0.1240709193143481
77,2021-09-20 09:16:21.428893,-194.96510306803282,-47.03057841111459,23.460699844360352,0.9974703350808698,0.0,0.0,-0.07108396889353706
78,2021-09-20 09:16:22.463609,-189.17464883174307,-45.71075059891865,23.82669906616211,0.9970784539546669,0.0,0.0,-0.07638426971157891
79,2021-09-20 09:16:23.506028,-185.42729892800492,-44.82187063973434,24.55909996032715,0.9964889899383932,0.0,0.0,-0.08372390896011098
80,2021-09-20 09:16:24.541557,-193.74439180388953,-46.54664029435095,24.16639976501465,0.9978166955802406,0.0,0.0,-0.06604424290829186
81,2021-09-20 09:16:25.601339,-191.14134224895238,-45.87295198129702,22.883799362182618,0.9971058090311206,0.0,0.0,-0.07602634804062701
82,2021-09-20 09:16:26.738369,-191.17387631817,-46.887180241123644,24.43800048828125,0.9978343527488351,0.0,0.0,-0.06577692965100414
83,2021-09-20 09:16:27.774435,-195.60752527300147,-48.1271186524159,23.33820037841797,0.9987284809446182,0.0,0.0,-0.05041251184037061
84,2021-09-20 09:16:28.808657,-192.6767132708516,-47.785253580506094,23.934199142456055,0.9982958271578151,0.0,0.0,-0.058356160594180216
85,2021-09-20 09:16:29.921688,-189.72614367821447,-45.44745976398963,20.75400047302246,0.9961333787504087,0.0,0.0,-0.0878538089060153
86,2021-09-20 09:16:30.984051,-192.3988189188003,-45.99401966125214,23.442799377441407,0.9984319389645666,0.0,0.0,-0.055979132321392865
87,2021-09-20 09:16:32.124832,-189.2963115567978,-45.24044454583135,24.704300689697266,0.9978535626858293,0.0,0.0,-0.06548486416873625
88,2021-09-20 09:16:33.163472,-187.80808610628065,-45.695681894430464,22.91829948425293,0.9977197688694672,0.0,0.0,-0.06749268706353978
89,2021-09-20 09:16:34.200639,-179.07432366615964,-42.47742261100359,23.567499923706055,0.9922918514482231,0.0,0.0,-0.12392288549520468
90,2021-09-20 09:16:35.238373,-200.62678470918087,-49.222321300417875,23.89720039367676,0.9997740933735128,0.0,0.0,-0.021254698755115195
91,2021-09-20 09:16:36.281030,-192.53830511011893,-46.7162209250215,22.08019905090332,0.9973248672507325,0.0,0.0,-0.07309657422416434
92,2021-09-20 09:16:37.323350,-189.01715013786585,-45.31811694923758,23.842299270629884,0.9967882379869273,0.0,0.0,-0.0800825112675473
93,2021-09-20 09:16:38.358156,-196.65480202765966,-47.814076159687744,24.06099967956543,0.9994255120398161,0.0,0.0,-0.03389167868299382
94,2021-09-20 09:16:39.396126,-199.44740822436088,-48.62793266765445,24.760800170898438,0.999355740860621,0.0,0.0,-0.035890154763101235
95,2021-09-20 09:16:40.462821,-194.4068830726343,-46.62004716038825,17.900000381469727,0.9981228721964929,0.0,0.0,-0.06124322001841238
96,2021-09-20 09:16:41.602695,-188.45958631698238,-44.933337519291854,21.81180076599121,0.9962916918410539,0.0,0.0,-0.0860399021878246
97,2021-09-20 09:16:42.640609,-198.6303878643377,-48.280706686319675,21.275400924682618,0.9991021062622114,0.0,0.0,-0.04236721919612798
98,2021-09-20 09:16:43.679408,-192.61425580705247,-46.32529715350583,22.56609992980957,0.998250748320671,0.0,0.0,-0.05912227564311545
99,2021-09-20 09:16:44.723992,-198.8753659284501,-49.02006011298445,21.749600219726563,0.9984228295905897,0.0,0.0,-0.05614136934845974
100,2021-09-20 09:16:45.760239,-191.15303546688585,-45.57611903165272,21.824900436401368,0.9968565426799316,0.0,0.0,-0.07922773072740176
101,2021-09-20 09:16:46.798634,-195.78930611680047,-49.04347754333513,22.353600311279298,0.997577009769731,0.0,0.0,-0.06957089606209027
102,2021-09-20 09:16:47.829788,-185.36359196682452,-43.28133057219138,17.69189910888672,0.991772228844828,0.0,0.0,-0.12801502291591524
103,2021-09-20 09:16:48.858946,-200.16646691911086,-48.88482790550789,21.130499649047852,0.9983141282905799,0.0,0.0,-0.058042236823021634
104,2021-09-20 09:16:49.914798,-197.94409296160507,-48.101507812479554,18.97300033569336,0.9969236303921629,0.0,0.0,-0.0783790480020652
105,2021-09-20 09:16:51.051647,-208.39798378472847,-53.394021003556134,21.07589988708496,0.9992436275682959,0.0,0.0,-0.038886665634285514
106,2021-09-20 09:16:52.082611,-208.71525025385088,-53.44461848877026,20.282099533081055,0.9991340798931576,0.0,0.0,-0.04160637446417831
107,2021-09-20 09:16:53.126001,-189.35061626646558,-44.80383015621379,20.47569923400879,0.9936955182237062,0.0,0.0,-0.11211251964932403
108,2021-09-20 09:16:54.161378,-197.12306503045534,-47.542934730207506,17.86369972229004,0.997939570497678,0.0,0.0,-0.06416084191241568
109,2021-09-20 09:16:55.205219,-199.61384291639533,-49.033300563949325,20.040299224853516,0.9978866886801134,0.0,0.0,-0.06497812366511005
110,2021-09-20 09:16:56.242396,-205.99453515887973,-51.13975031526603,16.92299919128418,0.9988264862882501,0.0,0.0,-0.04843191395214748
111,2021-09-20 09:16:57.284689,-200.04845001342937,-48.31923819670132,17.43249969482422,0.9977178661108261,0.0,0.0,-0.06752080896478949
112,2021-09-20 09:16:58.343944,-195.8138509008231,-46.763182041220574,18.68279914855957,0.9965003364641322,0.0,0.0,-0.0835887517963469
