,a_nav_status_t,nav_status_D,nav_status_E,nav_status_N,nav_status_alt,nav_status_origin_lat,nav_status_origin_lon,nav_status_pitch,nav_status_roll,nav_status_yaw
0,2021-09-20 09:43:48.247557,0.5558518764804231,-55.36628687766705,-109.01322489969291,32.555538177490234,39.154599999999995,2.9449,0.14159917831420898,-0.07299945503473282,-1.5570361614227295
1,2021-09-20 09:43:48.310859,0.5557109418202183,-55.36846334672153,-109.01497291965542,32.549007415771484,39.154599999999995,2.9449,0.1400267630815506,-0.06969400495290756,-1.5547021627426147
2,2021-09-20 09:43:48.388960,0.5554559826069213,-55.372956525599164,-109.01853478020615,32.549007415771484,39.154599999999995,2.9449,0.13690347969532013,-0.06615770608186722,-1.551171898841858
3,2021-09-20 09:43:48.442554,0.5543326952520317,-55.375160531522276,-109.02051177675597,32.549007415771484,39.154599999999995,2.9449,0.12713776528835297,-0.05992186814546585,-1.541265606880188
4,2021-09-20 09:43:48.535423,0.566773751507964,-55.36988583054509,-108.99012369151531,32.5616569519043,39.154599999999995,2.9449,0.1211443766951561,-0.05740642547607422,-1.534999966621399
5,2021-09-20 09:43:48.586569,0.5672684265546257,-55.369611946669515,-108.9884834735353,32.55867385864258,39.154599999999995,2.9449,0.10871867835521698,-0.05427715927362442,-1.5213741064071655
6,2021-09-20 09:43:48.636757,0.5679656709329968,-55.369399283770754,-108.98687941784338,32.55867385864258,39.154599999999995,2.9449,0.10289958119392395,-0.05375044792890549,-1.5147795677185059
7,2021-09-20 09:43:48.710855,0.5683989895944905,-55.36911044583502,-108.98537427232239,32.5548210144043,39.154599999999995,2.9449,0.0978667289018631,-0.053998708724975586,-1.5089823007583618
8,2021-09-20 09:43:48.777958,0.5690406243025106,-55.36110534794614,-108.99660875523328,32.550479888916016,39.154599999999995,2.9449,0.0933561772108078,-0.0548369400203228,-1.5041130781173706
9,2021-09-20 09:43:48.828423,0.5694490881049242,-55.35912927778328,-108.99666975507323,32.550479888916016,39.154599999999995,2.9449,0.08484146744012833,-0.05858992785215378,-1.4968982934951782
10,2021-09-20 09:43:48.924856,0.5696580411983917,-55.35516306480716,-108.9967975361215,32.55213928222656,39.154599999999995,2.9449,0.08061870187520981,-0.06141161918640137,-1.4945787191390991
11,2021-09-20 09:43:48.977894,0.5695258861306521,-55.35305901799748,-108.99686641972819,32.55419921875,39.154599999999995,2.9449,0.07203631848096848,-0.06870377063751221,-1.492138147354126
12,2021-09-20 09:43:49.071988,0.5666464172432538,-55.34439162957523,-109.02575951763598,32.50168991088867,39.154599999999995,2.9449,0.06757685542106628,-0.0733385756611824,-1.4916468858718872
13,2021-09-20 09:43:49.122362,0.5667839822109505,-55.34154532981969,-109.0291216893653,32.50168991088867,39.154599999999995,2.9449,0.05915508046746254,-0.08370286971330643,-1.4913417100906372
14,2021-09-20 09:43:49.178080,0.566801819858321,-55.33870667353225,-109.03242786466272,32.50931167602539,39.154599999999995,2.9449,0.05523879826068878,-0.08890033513307571,-1.4914062023162842
15,2021-09-20 09:43:49.265755,0.5647096250809346,-55.3326616661855,-109.03869128797754,32.50931167602539,39.154599999999995,2.9449,0.051825426518917084,-0.09347613900899887,-1.4913893938064575
16,2021-09-20 09:43:49.319250,0.5535712775026692,-55.3348914683504,-109.05931353757079,32.4507942199707,39.154599999999995,2.9449,0.04688496142625809,-0.10013645142316818,-1.4912970066070557
17,2021-09-20 09:43:49.413801,0.5486930454993189,-55.331970181398034,-109.06947105683274,32.4507942199707,39.154599999999995,2.9449,0.04572693258523941,-0.10203037410974503,-1.4911469221115112
18,2021-09-20 09:43:49.466290,0.5459615517626399,-55.330352834385856,-109.07511611927615,32.46405792236328,39.154599999999995,2.9449,0.04680468887090683,-0.1030377745628357,-1.4902933835983276
19,2021-09-20 09:43:49.559355,0.5410472629307405,-55.327495246273706,-109.08513192092806,32.46405792236328,39.154599999999995,2.9449,0.04905111715197563,-0.10233454406261444,-1.489429235458374
20,2021-09-20 09:43:49.610238,0.5250906766005152,-55.33521236960483,-109.0737511388255,32.476890563964844,39.154599999999995,2.9449,0.056877948343753815,-0.09967514127492905,-1.4870812892913818
21,2021-09-20 09:43:49.660305,0.5207495028310614,-55.336381290704026,-109.07712454522004,32.40933609008789,39.154599999999995,2.9449,0.061741895973682404,-0.0979798212647438,-1.4857474565505981
22,2021-09-20 09:43:49.710521,0.5168060702827781,-55.3375729567937,-109.08037197724444,32.421287536621094,39.154599999999995,2.9449,0.06624732911586761,-0.0962933897972107,-1.4843686819076538
23,2021-09-20 09:43:49.802700,0.510765705135127,-55.340357357050756,-109.08666723928076,32.421287536621094,39.154599999999995,2.9449,0.06976180523633957,-0.0946141704916954,-1.482903242111206
24,2021-09-20 09:43:49.853117,0.5083142603172432,-55.34206374069737,-109.09002306117296,32.43390655517578,39.154599999999995,2.9449,0.07266231626272202,-0.09165854007005692,-1.4787946939468384
25,2021-09-20 09:43:49.903871,0.5061653181175708,-55.34578538702015,-109.08094772308094,32.43390655517578,39.154599999999995,2.9449,0.07154946029186249,-0.09020263701677322,-1.4757702350616455
