,a_nav_status_t,nav_status_D,nav_status_E,nav_status_N,nav_status_alt,nav_status_origin_lat,nav_status_origin_lon,nav_status_pitch,nav_status_roll,nav_status_yaw
0,2021-11-30 11:47:30.846241,4.393292571918506,30.624885771764564,-59.70294413468888,6.258792400360107,39.543785,2.37884166667,0.12634900212287903,-0.06013776361942291,-1.239115595817566
1,2021-11-30 11:47:30.886515,4.393513333290118,30.62534680776563,-59.70179886314693,6.256841659545898,39.543785,2.37884166667,0.12698893249034882,-0.060442227870225906,-1.2395007610321045
2,2021-11-30 11:47:30.927204,4.393699957901664,30.62672593554568,-59.70078334144283,6.25712251663208,39.543785,2.37884166667,0.12758438289165497,-0.06086448207497597,-1.2398669719696045
3,2021-11-30 11:47:30.967862,4.393878033523148,30.62740231922641,-59.69967375184002,6.25712251663208,39.543785,2.37884166667,0.1281246691942215,-0.061452820897102356,-1.2401903867721558
4,2021-11-30 11:47:31.008674,4.3940343594138,30.62808549306761,-59.69856803448583,6.25712251663208,39.543785,2.37884166667,0.12862366437911987,-0.062153879553079605,-1.2405424118041992
5,2021-11-30 11:47:31.049452,4.3941575961242325,30.62877390534189,-59.69747300362379,6.254899024963379,39.543785,2.37884166667,0.1293046772480011,-0.06213252246379852,-1.2405774593353271
6,2021-11-30 11:47:31.089635,4.394254956286653,30.62942117070925,-59.69622110080653,6.254899024963379,39.543785,2.37884166667,0.1297421008348465,-0.06303184479475021,-1.240897297859192
7,2021-11-30 11:47:31.131230,4.394368557364289,30.630124972032277,-59.69508049240002,6.2541399002075195,39.543785,2.37884166667,0.1301015168428421,-0.06403366476297379,-1.2411937713623047
8,2021-11-30 11:47:31.204581,4.394567575660834,30.631376175282448,-59.69308736685148,6.2541399002075195,39.543785,2.37884166667,0.13063356280326843,-0.06618271768093109,-1.2418665885925293
9,2021-11-30 11:47:31.245689,4.39467806647704,30.632092661009334,-59.691899327439195,6.252810478210449,39.543785,2.37884166667,0.13092133402824402,-0.06742071360349655,-1.242216944694519
10,2021-11-30 11:47:31.284707,4.394784296045618,30.632770450381475,-59.69083947950076,6.253956317901611,39.543785,2.37884166667,0.13147181272506714,-0.0677354633808136,-1.2422282695770264
11,2021-11-30 11:47:31.325584,4.394884056028006,30.63348341496949,-59.68973409323157,6.253956317901611,39.543785,2.37884166667,0.13169638812541962,-0.06910635530948639,-1.2425963878631592
12,2021-11-30 11:47:31.365716,4.394977280359909,30.634187740485274,-59.68865578256446,6.252800464630127,39.543785,2.37884166667,0.1318996697664261,-0.0704323947429657,-1.2428784370422363
13,2021-11-30 11:47:31.406346,4.395014020510619,30.634813888435968,-59.687442899379725,6.2559428215026855,39.543785,2.37884166667,0.1320759356021881,-0.07174703478813171,-1.243129849433899
14,2021-11-30 11:47:31.447572,4.39507699590175,30.635526579460073,-59.68632198659028,6.2559428215026855,39.543785,2.37884166667,0.1322350949048996,-0.07308365404605865,-1.2434486150741577
15,2021-11-30 11:47:31.489864,4.39513053356346,30.636261643403106,-59.68517898649306,6.2559428215026855,39.543785,2.37884166667,0.13240548968315125,-0.07441388815641403,-1.2437540292739868
16,2021-11-30 11:47:31.528978,4.395209081029501,30.636946211208002,-59.68412941229515,6.254823684692383,39.543785,2.37884166667,0.13285693526268005,-0.07497473061084747,-1.2437502145767212
17,2021-11-30 11:47:31.569992,4.3952626738460285,30.637917357007463,-59.68314648614841,6.254823684692383,39.543785,2.37884166667,0.1329633593559265,-0.07624276727437973,-1.2440812587738037
18,2021-11-30 11:47:31.609798,4.395341975955266,30.63867440508988,-59.682114186033836,6.255831241607666,39.543785,2.37884166667,0.1330912858247757,-0.07744169235229492,-1.2443883419036865
19,2021-11-30 11:47:31.687867,4.3954790886640005,30.640172421015926,-59.68010870469095,6.255092144012451,39.543785,2.37884166667,0.1333317756652832,-0.07945852726697922,-1.24507474899292
20,2021-11-30 11:47:31.723589,4.395584898304113,30.6422220262696,-59.67887452917686,6.255092144012451,39.543785,2.37884166667,0.13369204103946686,-0.08002075552940369,-1.2450695037841797
21,2021-11-30 11:47:31.764343,4.395685660333245,30.643324158913163,-59.677769089820224,6.257831573486328,39.543785,2.37884166667,0.13384011387825012,-0.0808946043252945,-1.2454794645309448
22,2021-11-30 11:47:31.805130,4.395784829538796,30.87998688587923,-59.79590011861622,6.257831573486328,39.543785,2.37884166667,0.13399815559387207,-0.08163942396640778,-1.2458187341690063
23,2021-11-30 11:47:31.845693,4.395899343926363,30.88111859290565,-59.794815445079756,6.257831573486328,39.543785,2.37884166667,0.13420988619327545,-0.0822564885020256,-1.2462087869644165
24,2021-11-30 11:47:31.886132,4.395987183396892,30.881611998436153,-59.7946630014123,6.256893157958984,39.543785,2.37884166667,0.13443614542484283,-0.08268347382545471,-1.2466356754302979
25,2021-11-30 11:47:31.929460,4.396092882741637,30.882682067168236,-59.793753300873185,6.256893157958984,39.543785,2.37884166667,0.13471215963363647,-0.0830124095082283,-1.2470273971557617
26,2021-11-30 11:47:31.967533,4.396245426166268,30.883632415977115,-59.79296547006763,6.264392375946045,39.543785,2.37884166667,0.13507439196109772,-0.08348651975393295,-1.2470377683639526
27,2021-11-30 11:47:32.008018,4.396400603394116,30.88464846137134,-59.792134825450155,6.264392375946045,39.543785,2.37884166667,0.1353481560945511,-0.08351309597492218,-1.2474528551101685
28,2021-11-30 11:47:32.048723,4.396479906625865,30.88412503269761,-59.791585308227695,6.264392375946045,39.543785,2.37884166667,0.1356455385684967,-0.08337833732366562,-1.2478708028793335
29,2021-11-30 11:47:32.089546,4.39662248722106,30.884814082478517,-59.79083325275487,6.2673468589782715,39.543785,2.37884166667,0.13595721125602722,-0.08311104774475098,-1.2482969760894775
30,2021-11-30 11:47:32.129655,4.393553876490714,30.885491861570458,-59.79010595211944,6.26740026473999,39.543785,2.37884166667,0.13628020882606506,-0.08269718289375305,-1.248714804649353
31,2021-11-30 11:47:32.170769,4.389331111706449,30.88619069120712,-59.789376188373105,6.26740026473999,39.543785,2.37884166667,0.13666503131389618,-0.08296933770179749,-1.24873685836792
32,2021-11-30 11:47:32.203799,4.388440549976154,30.88763638027905,-59.78644964347914,6.26771354675293,39.543785,2.37884166667,0.1369488388299942,-0.08225655555725098,-1.2491455078125
33,2021-11-30 11:47:32.284510,4.38831579257054,30.889407896303783,-59.78397884466997,6.26771354675293,39.543785,2.37884166667,0.13762283325195312,-0.08063652366399765,-1.2499754428863525
34,2021-11-30 11:47:32.325103,4.388447938161289,30.89030582709584,-59.78273467026112,6.26771354675293,39.543785,2.37884166667,0.13800419867038727,-0.07969160377979279,-1.2503949403762817
35,2021-11-30 11:47:32.369273,4.3884928670336265,30.891623294528152,-59.781903264163695,6.267414569854736,39.543785,2.37884166667,0.13839730620384216,-0.07865196466445923,-1.250836730003357
36,2021-11-30 11:47:32.406479,4.38866444762983,30.89252863923229,-59.78087278394859,6.267414569854736,39.543785,2.37884166667,0.1387595534324646,-0.07854358851909637,-1.250866174697876
