,a_modem_raw_t,modem_raw_X,modem_raw_Y,modem_raw_Z,modem_raw_ori_W,modem_raw_ori_X,modem_raw_ori_Y,modem_raw_ori_Z
0,2021-11-30 11:47:30.666931,-60.50311961835467,32.1305688987256,0.5943875513685959,0.8136434162716234,0.01088691518432645,0.06766687586759468,-0.5773101940429689
1,2021-11-30 11:47:31.740139,-60.44558232339849,31.999114276574748,1.8052485916835865,0.8113823080108186,0.006281768494725906,0.07759992894533486,-0.5793078116677651
2,2021-11-30 11:47:39.347075,-60.42210871208881,32.65086859997226,0.8449945348709305,0.7974066348857737,0.00198580809016341,0.06579841166454731,-0.5998410491361843
3,2021-11-30 11:47:40.826083,-60.786711462711544,33.83833759705776,1.4708863956951186,0.7942099101961895,0.01038196286815099,0.06011122697580457,-0.6045737951521123
4,2021-11-30 11:47:41.828234,-60.32357583747745,32.468492019181255,-0.18688318976788945,0.7918151023449213,0.012017681198939145,0.055978036638119254,-0.60807144189745
5,2021-11-30 11:47:43.263551,-60.598606696765145,33.65862449068681,1.9995577257105932,0.7901066421698041,-0.012909562677688839,0.05880240320507801,-0.6100058315851868
6,2021-11-30 11:47:44.304235,-60.543324108692545,33.79720158745776,2.241929799750839,0.7878204546689083,-0.0019115967091970186,0.052130044628285716,-0.6136918896729442
7,2021-11-30 11:47:45.815929,-60.534731946394814,33.425679155281124,1.7798573629407124,0.7839067148775695,0.008064335709254272,0.06094723301669076,-0.6178273736627689
8,2021-11-30 11:47:47.262427,-60.34209519894124,33.22645036126398,1.2443662564135234,0.7802384593940581,0.01148079226904521,0.0698926134333728,-0.6214588968537783
9,2021-11-30 11:47:48.302772,-60.402323956921784,33.59341201598152,2.066389590750086,0.7780626615644339,0.01864629461189834,0.07013895833327449,-0.6239802375880495
10,2021-11-30 11:47:49.781444,-59.923131465557354,32.15250224859478,-0.6873556216878232,0.7750158046433261,0.02082125166332275,0.06801165960209851,-0.6279262633386172
11,2021-11-30 11:47:51.260870,-60.17174018648211,33.10210234722927,2.0268371812734696,0.7733571248679073,0.0028685119981709736,0.0684048848905479,-0.6302628822785546
12,2021-11-30 11:47:52.262999,-59.77088016065024,32.38055126734312,2.274414884627978,0.7714028198482958,0.0014033339154603253,0.06661306154410421,-0.6328494451413708
13,2021-11-30 11:47:53.747607,-59.5536435376421,31.53879812203141,-0.03668423347480199,0.7678282115345173,0.010673536878591166,0.06494553557522681,-0.6372660281162434
14,2021-11-30 11:47:55.227014,-60.17907817308352,33.85668070268618,1.8794707702956703,0.7643831347504184,0.019709193546138166,0.06591246104483084,-0.6410815224898455
15,2021-11-30 11:47:56.266685,-58.97436016348958,30.459010153599042,0.44948893634485243,0.762842237406669,0.010798348729796726,0.06806968006573057,-0.6429009528293188
16,2021-11-30 11:47:57.705826,-58.91306234109508,30.534288729246086,-0.6697311153356201,0.7635375789384073,0.018845662470740092,0.057241134852217775,-0.6429453001894831
17,2021-11-30 11:47:58.738335,-59.05545156434436,31.01091039451778,0.6172752359340591,0.7696215385469395,0.009665402212487899,0.056663048338697744,-0.6359076712524224
18,2021-11-30 11:48:03.223262,-59.07826742100541,31.604882353181743,1.9625173219275105,0.8096499585269734,0.011032559407664021,0.053223715595249806,-0.5843906770204524
19,2021-11-30 11:48:07.587290,-57.7913682061263,29.35660836419967,-2.0845209802030515,0.8703865866484998,-0.005440973775030951,0.04878283409167837,-0.489916136379214
20,2021-11-30 11:48:08.628157,-57.52987324565717,28.741131290416877,-0.6310315229885345,0.8849961980041576,-0.0015767201712039818,0.05026988526819935,-0.46287382957649437
21,2021-11-30 11:48:14.064531,-56.10866481390172,26.804112512363425,3.399034922057795,0.9543386913747741,-0.0113162188208133,0.041116384200869535,-0.2956671241226015
22,2021-11-30 11:48:18.583493,-56.216793199737296,28.994940798069255,-1.0517339283318399,0.9828450507111545,-0.011844982320318675,0.031803051714910116,-0.1812839446504803
23,2021-11-30 11:48:20.062088,-55.41884771969849,27.99467941259847,-0.02653786351280594,0.9773219241239556,-0.039501998324490195,0.03372895987918474,-0.20528956627283726
24,2021-11-30 11:48:21.460196,-55.47391416981532,28.478596202750296,-0.09009389314969744,0.9756424320546733,-0.06343709556472495,0.0013946091864342671,-0.20998960628081378
25,2021-11-30 11:48:22.459644,-55.07587861669628,28.268017809713452,0.04796505939030468,0.9772823194626304,-0.005456753445648759,-0.017974275078293293,-0.21110759660179018
26,2021-11-30 11:48:23.500096,-55.112282495717096,28.67265935425862,0.4776456641209627,0.974616694084705,-0.0179582685460629,-0.02212659454960837,-0.22205903272748329
27,2021-11-30 11:48:25.020447,-55.61033784489909,30.25759136015815,1.0343840658632268,0.9749772154037379,-0.011575305931290017,-0.015093209570741386,-0.2214895861231948
28,2021-11-30 11:48:32.587018,-53.5822239188917,29.878362019344365,1.756932318017459,0.9712432828829705,-0.03642189979582484,0.001461504485085397,-0.23528237221392737
29,2021-11-30 11:48:34.064711,-52.52880274108704,28.843795016607498,3.6373882491046325,0.9708398370449167,-0.02327494047818977,-0.0017477849969589803,-0.23859009451345753
30,2021-11-30 11:48:35.544393,-52.990614474747524,30.102361029990696,0.9751696805040061,0.9704429767572647,-0.02721516059947091,0.0006584504996097508,-0.23979017982182593
31,2021-11-30 11:48:49.384399,-48.658043127860765,28.918814296190014,3.4193271614051897,0.9652250100782188,-0.02428682628356693,0.010730645208156019,-0.2600686125659745
32,2021-11-30 11:48:53.862307,-47.04897582299873,28.010145790151004,1.829734242229179,0.9637962059351272,-0.027586965815583637,0.00862456322459123,-0.26506876400535945
